  section         X    mean y
        1      -440       1.2
        2      -390       1.8
        3      -340       1.9
        4      -290       2.1
        5      -240       1.9
        6      -190       1.6
        7      -140       1.8
        8       -90       1.2
        9       -40       1.6
       10        10       2.6
       11        60       2.5
       12       110       1.6
       13       160       2.3
       14       210       2.2
       15       260       2.0
       16       310       1.7
       17       360       1.2
       18       410       1.3
       19       460       0.3
       20       510       0.5
       21       560      -0.3
       22       610      -0.1
       23       660      -0.7
       24       710      -0.3
       25       760      -0.1
       26       810      -0.1
       27       860       0.3
       28       910      -0.2
       29       960      -0.4
       30      1010       0.1
       31      1060       0.6
       32      1110       1.8
       33      1160       1.5
       34      1210       1.9
       35      1260       2.0
       36      1310       2.5
       37      1360       2.4
       38      1410       2.0
       39      1460       2.5
       40      1510       2.5
       41      1560       2.6
       42      1610       2.9
       43      1660       2.4
       44      1710       2.7
       45      1760       3.5
       46      1810       3.4
       47      1860       3.4
       48      1910       2.8
       49      1960       3.9
       50      2010       3.7
       51      2060       3.0
       52      2110       3.9
       53      2160       2.7
       54      2210       2.9
       55      2260       3.1
       56      2310       3.4
       57      2360       3.4
       58      2410       2.6
       59      2460       2.4
       60      2510       2.4
       61      2560       1.6
       62      2610       1.5
       63      2660       1.3
       64      2710       1.2
       65      2760       1.6
       66      2810       1.3
       67      2860       1.9
       68      2910       1.5
       69      2960       1.4
       70      3010       1.9
       71      3060       1.4
       72      3110       1.5
       73      3160       0.8
       74      3210       0.6
       75      3260       1.1
       76      3310       0.5
       77      3360       0.6
       78      3410       0.3
       79      3460       0.7
       80      3510       1.1
       81      3560       1.4
       82      3610       2.0
       83      3660       1.4
       84      3710       1.5
       85      3760       1.0
       86      3810       0.6
       87      3860       0.5
       88      3910       0.0
       89      3960       0.3
       90      4010       0.5
       91      4060       0.1
       92      4110       0.7
       93      4160       0.3
       94      4210       1.0
       95      4260       1.2
       96      4310       1.6
       97      4360       1.6
       98      4410       1.7
       99      4460       2.0
      100      4510       1.5
      101      4560       2.6
      102      4610       1.7
      103      4660       2.1
      104      4710       1.5
      105      4760       0.6
      106      4810       0.6
      107      4860       1.2
      108      4910       1.7
      109      4960       1.2
      110      5010       0.6
      111      5060      -0.9
      112      5110      -1.1
      113      5160      -1.8
      114      5210      -0.8
      115      5260      -1.9
      116      5310      -1.1
      117      5360      -1.5
      118      5410      -1.3
      119      5460      -1.4
      120      5510      -0.9
      121      5560      -0.2
      122      5610       0.5
      123      5660      -0.2
      124      5710      -0.2
      125      5760       0.0
      126      5810      -0.8
      127      5860      -0.3
      128      5910      -0.1
      129      5960       0.1
      130      6010      -0.6
      131      6060      -0.9
      132      6110      -0.7
      133      6160      -0.8
      134      6210      -0.8
      135      6260      -1.1
      136      6310      -1.3
      137      6360      -1.1
      138      6410      -1.1
      139      6460      -1.6
      140      6510      -1.6
      141      6560      -1.8
      142      6610      -1.6
      143      6660      -1.6
      144      6710      -1.0
      145      6760      -1.0
      146      6810      -0.9
      147      6860      -1.1
      148      6910       0.0
      149      6960      -0.2
      150      7010       0.6
      151      7060      -0.1
      152      7110       0.2
      153      7160      -0.7
      154      7210       0.2
      155      7260       0.0
      156      7310       0.7
      157      7360       0.4
      158      7410       0.2
      159      7460       0.4
      160      7510       0.9
      161      7560       1.5
      162      7610       1.3
      163      7660       1.2
      164      7710       0.6
      165      7760       1.0
      166      7810       0.7
      167      7860       0.4
      168      7910       1.1
      169      7960       0.7
      170      8010      -0.1
      171      8060       0.2
      172      8110       0.3
      173      8160      -0.2
      174      8210       0.0
      175      8260       0.0
      176      8310       0.1
      177      8360      -1.1
      178      8410      -0.4
      179      8460      -1.0
      180      8510      -1.1
      181      8560      -1.7
      182      8610      -1.7
      183      8660      -1.9
      184      8710      -1.8
      185      8760      -1.4
      186      8810      -2.0
      187      8860      -1.5
      188      8910      -2.2
      189      8960      -1.8
      190      9010      -1.6
      191      9060      -1.0
      192      9110      -1.4
      193      9160      -0.4
      194      9210      -0.7
      195      9260      -0.4
      196      9310      -2.1
      197      9360      -2.2
      198      9410      -2.2
      199      9460      -2.6
      200      9510      -2.3
      201      9560      -3.2
      202      9610      -2.0
      203      9660      -2.7
      204      9710      -2.2
      205      9760      -3.2
      206      9810      -3.3
      207      9860      -3.6
      208      9910      -3.8
      209      9960      -3.3
      210     10010      -3.0
      211     10060      -2.5
      212     10110      -2.3
      213     10160      -1.9
      214     10210      -2.2
      215     10260      -1.6
      216     10310      -1.9
      217     10360      -0.9
      218     10410      -0.7
      219     10460       0.4
      220     10510       0.4
      221     10560       0.7
      222     10610       1.4
      223     10660       1.1
      224     10710       1.8
      225     10760       0.7
      226     10810       0.8
      227     10860      -0.4
      228     10910       0.0
      229     10960       0.7
      230     11010       1.2
      231     11060       1.4
      232     11110       1.1
      233     11160       1.5
      234     11210       0.7
      235     11260       0.7
      236     11310      -0.3
      237     11360      -0.3
      238     11410      -1.0
      239     11460      -1.3
      240     11510      -1.4
      241     11560      -1.7
      242     11610      -2.0
      243     11660      -2.2
      244     11710      -1.8
      245     11760      -1.2
      246     11810      -0.1
      247     11860      -1.1
      248     11910      -0.7
      249     11960      -0.7
      250     12010      -1.4
      251     12060      -1.6
      252     12110      -2.3
      253     12160      -2.6
      254     12210      -3.2
      255     12260      -3.0
      256     12310      -3.6
      257     12360      -2.8
      258     12410      -2.8
      259     12460      -2.5
      260     12510      -2.6
      261     12560      -2.7
      262     12610      -2.4
      263     12660      -2.8
      264     12710      -2.5
      265     12760      -3.2
      266     12810      -2.4
      267     12860      -2.1
      268     12910      -1.7
      269     12960      -0.7
      270     13010      -1.3
      271     13060      -0.3
      272     13110      -1.5
      273     13160      -0.8
      274     13210      -2.0
      275     13260      -1.6
      276     13310      -2.0
      277     13360      -2.5
      278     13410      -2.0
      279     13460      -2.9
