  section         X    mean y
        1      -440      -2.0
        2      -390      -1.8
        3      -340      -1.5
        4      -290      -0.6
        5      -240      -1.3
        6      -190       0.0
        7      -140       1.5
        8       -90       0.8
        9       -40       0.7
       10        10       0.1
       11        60      -0.2
       12       110       0.3
       13       160       0.0
       14       210       0.6
       15       260       0.5
       16       310       0.5
       17       360       0.6
       18       410       0.7
       19       460       1.2
       20       510       0.9
       21       560       0.9
       22       610       1.1
       23       660       1.1
       24       710       1.8
       25       760       1.5
       26       810       1.4
       27       860       2.1
       28       910       1.6
       29       960       2.1
       30      1010       1.8
       31      1060       2.3
       32      1110       2.0
       33      1160       2.5
       34      1210       3.2
       35      1260       3.0
       36      1310       3.4
       37      1360       4.1
       38      1410       4.6
       39      1460       3.9
       40      1510       4.3
       41      1560       4.0
       42      1610       5.5
       43      1660       5.3
       44      1710       5.7
       45      1760       5.4
       46      1810       5.8
       47      1860       5.6
       48      1910       4.8
       49      1960       5.0
       50      2010       3.9
       51      2060       3.8
       52      2110       3.0
       53      2160       3.7
       54      2210       2.6
       55      2260       2.6
       56      2310       2.1
       57      2360       2.1
       58      2410       2.1
       59      2460       1.5
       60      2510       1.9
       61      2560       0.8
       62      2610       1.2
       63      2660       0.9
       64      2710       1.0
       65      2760       0.8
       66      2810       1.0
       67      2860       0.8
       68      2910       0.1
       69      2960       0.7
       70      3010       0.2
       71      3060       0.1
       72      3110      -0.2
       73      3160       0.3
       74      3210       0.2
       75      3260       0.0
       76      3310       1.0
       77      3360       0.9
       78      3410       0.7
       79      3460       0.4
       80      3510       0.5
       81      3560      -0.4
       82      3610      -0.7
       83      3660      -1.4
       84      3710      -0.8
       85      3760      -0.1
       86      3810      -0.6
       87      3860       0.1
       88      3910      -0.5
       89      3960       0.0
       90      4010      -0.5
       91      4060       0.1
       92      4110      -0.3
       93      4160      -0.1
       94      4210      -0.2
       95      4260      -0.7
       96      4310      -0.6
       97      4360      -0.8
       98      4410      -0.3
       99      4460      -0.5
      100      4510       0.7
      101      4560       0.2
      102      4610       1.0
      103      4660       0.5
      104      4710       0.6
      105      4760       0.4
      106      4810       1.4
      107      4860       1.8
      108      4910       1.5
      109      4960       1.1
      110      5010       1.1
      111      5060       2.9
      112      5110       1.8
      113      5160       2.6
      114      5210       2.7
      115      5260       2.7
      116      5310       1.8
      117      5360       1.7
      118      5410       1.0
      119      5460       1.4
      120      5510       1.6
      121      5560       1.4
      122      5610       1.1
      123      5660      -0.1
      124      5710       0.2
      125      5760      -0.3
      126      5810      -0.1
      127      5860      -0.5
      128      5910      -0.1
      129      5960      -0.8
      130      6010       0.3
      131      6060      -0.7
      132      6110      -1.9
      133      6160      -2.2
      134      6210      -1.9
      135      6260      -1.9
      136      6310      -1.8
      137      6360      -1.2
      138      6410      -1.5
      139      6460      -1.1
      140      6510      -1.3
      141      6560      -0.9
      142      6610      -1.7
      143      6660      -2.1
      144      6710      -2.8
      145      6760      -2.4
      146      6810      -2.9
      147      6860      -2.8
      148      6910      -2.5
      149      6960      -2.5
      150      7010      -1.9
      151      7060      -2.3
      152      7110      -1.9
      153      7160      -2.5
      154      7210      -2.0
      155      7260      -1.9
      156      7310      -1.3
      157      7360      -1.6
      158      7410      -1.0
      159      7460      -1.5
      160      7510      -0.6
      161      7560      -0.6
      162      7610      -0.4
      163      7660      -0.2
      164      7710      -0.2
      165      7760      -0.1
      166      7810      -0.3
      167      7860       0.3
      168      7910       0.2
      169      7960       1.2
      170      8010       0.8
      171      8060       1.6
      172      8110       1.3
      173      8160       2.1
      174      8210       1.7
      175      8260       1.9
      176      8310       1.5
      177      8360       2.3
      178      8410       2.2
      179      8460       1.8
      180      8510       1.4
      181      8560       1.0
      182      8610       1.3
      183      8660       1.4
      184      8710       1.2
      185      8760       0.4
      186      8810       1.7
      187      8860       0.8
      188      8910       1.7
      189      8960       1.3
      190      9010       1.5
      191      9060       2.1
      192      9110       1.5
      193      9160       2.6
      194      9210       3.1
      195      9260       1.8
      196      9310       2.4
      197      9360       1.3
      198      9410       0.6
      199      9460       0.6
      200      9510      -0.1
      201      9560       0.2
      202      9610      -0.2
      203      9660      -1.0
      204      9710      -1.5
      205      9760      -0.2
      206      9810      -0.6
      207      9860      -0.2
      208      9910      -2.5
      209      9960      -2.2
      210     10010      -2.5
      211     10060      -0.7
      212     10110      -1.8
      213     10160      -0.9
      214     10210      -1.3
      215     10260      -0.5
      216     10310      -0.2
      217     10360       0.0
      218     10410      -0.1
      219     10460      -0.2
      220     10510      -0.5
      221     10560      -1.2
      222     10610      -1.6
      223     10660      -1.6
      224     10710      -1.4
      225     10760      -2.2
      226     10810      -1.8
      227     10860      -2.0
      228     10910      -1.5
      229     10960      -1.6
      230     11010      -1.4
      231     11060      -2.2
      232     11110      -2.3
      233     11160      -3.2
      234     11210      -2.7
      235     11260      -3.0
      236     11310      -2.7
      237     11360      -2.6
      238     11410      -2.3
      239     11460      -1.9
      240     11510      -1.6
      241     11560      -1.2
      242     11610      -1.2
      243     11660      -1.0
      244     11710      -1.3
      245     11760      -0.8
      246     11810      -1.4
      247     11860      -1.0
      248     11910      -1.3
      249     11960      -1.0
      250     12010      -1.6
