  section         X    mean y
        1      -440       3.4
        2      -390       3.0
        3      -340       2.4
        4      -290       2.0
        5      -240       2.2
        6      -190       1.9
        7      -140       1.3
        8       -90       2.0
        9       -40       0.8
       10        10       1.4
       11        60       1.5
       12       110       1.6
       13       160       2.0
       14       210       2.6
       15       260       0.9
       16       310       0.6
       17       360       1.4
       18       410       2.3
       19       460       2.6
       20       510       2.1
       21       560       2.2
       22       610       1.5
       23       660       2.3
       24       710       1.9
       25       760       2.0
       26       810       2.7
       27       860       2.0
       28       910       1.9
       29       960       1.8
       30      1010       1.4
       31      1060      -0.7
       32      1110       2.5
       33      1160       3.1
       34      1210       0.5
       35      1260       3.2
       36      1310       0.5
       37      1360       2.0
       38      1410       1.7
       39      1460       2.4
       40      1510       1.9
       41      1560       2.8
       42      1610       2.9
       43      1660       2.9
       44      1710       2.3
       45      1760       2.4
       46      1810       1.7
       47      1860       2.8
       48      1910       1.8
       49      1960       1.4
       50      2010       1.1
       51      2060       1.4
       52      2110       1.0
       53      2160       1.1
       54      2210       1.6
       55      2260       1.0
       56      2310       0.4
       57      2360       0.3
       58      2410       0.2
       59      2460      -0.5
       60      2510       0.3
       61      2560       0.8
       62      2610       1.4
       63      2660       1.2
       64      2710       1.2
       65      2760       1.0
       66      2810       0.7
       67      2860       0.9
       68      2910       1.3
       69      2960       1.9
       70      3010       2.0
       71      3060       1.9
       72      3110       1.3
       73      3160       1.7
       74      3210       1.4
       75      3260       1.5
       76      3310       1.2
       77      3360       0.8
       78      3410       0.9
       79      3460       0.7
       80      3510       1.2
       81      3560       1.5
       82      3610       1.2
       83      3660       1.0
       84      3710       0.5
       85      3760       1.5
       86      3810       1.0
       87      3860       1.1
       88      3910       0.0
       89      3960      -0.8
       90      4010      -0.9
       91      4060      -1.3
       92      4110      -0.6
       93      4160      -0.6
       94      4210      -0.1
       95      4260      -1.2
       96      4310      -0.5
       97      4360      -0.8
       98      4410      -0.5
       99      4460      -0.8
      100      4510      -1.9
      101      4560      -0.9
      102      4610      -0.9
      103      4660       1.7
      104      4710       2.0
      105      4760       2.0
      106      4810       2.0
      107      4860       1.7
      108      4910       2.1
      109      4960       2.3
      110      5010       1.0
      111      5060      -0.1
      112      5110       0.3
      113      5160      -0.2
      114      5210       0.7
      115      5260       0.2
      116      5310      -1.1
      117      5360       0.3
      118      5410      -0.3
      119      5460      -0.6
      120      5510      -0.6
      121      5560      -0.5
      122      5610      -1.1
      123      5660      -1.1
      124      5710      -0.3
      125      5760      -0.5
      126      5810       0.2
      127      5860      -0.1
      128      5910      -1.1
      129      5960      -0.8
      130      6010      -1.4
      131      6060      -0.8
      132      6110      -1.2
      133      6160      -1.4
      134      6210      -1.4
      135      6260      -0.8
      136      6310      -1.6
      137      6360      -1.8
      138      6410      -2.2
      139      6460      -2.9
      140      6510      -1.5
      141      6560      -0.7
      142      6610       0.2
      143      6660       0.1
      144      6710       0.1
      145      6760       1.3
      146      6810       0.5
      147      6860       0.3
      148      6910       0.7
      149      6960       1.0
      150      7010       1.0
      151      7060       0.5
      152      7110       0.2
      153      7160      -0.1
      154      7210       1.1
      155      7260       0.8
      156      7310       0.6
      157      7360       0.7
      158      7410       0.6
      159      7460       1.4
      160      7510       0.5
      161      7560      -0.7
      162      7610      -0.7
      163      7660       0.0
      164      7710      -0.3
      165      7760      -1.0
      166      7810      -0.8
      167      7860      -0.6
      168      7910       0.1
      169      7960       0.4
      170      8010      -0.4
      171      8060      -0.1
      172      8110       0.1
      173      8160       0.5
      174      8210       0.3
      175      8260       0.6
      176      8310       1.5
      177      8360       0.8
      178      8410       0.5
      179      8460       0.9
      180      8510       1.1
      181      8560       1.2
      182      8610       0.6
      183      8660       1.1
      184      8710       0.3
      185      8760       0.9
      186      8810       0.8
      187      8860       0.0
      188      8910      -0.4
      189      8960       0.0
      190      9010       0.0
      191      9060      -0.8
      192      9110      -0.4
      193      9160      -0.1
      194      9210      -0.5
      195      9260      -0.6
      196      9310      -0.4
      197      9360       0.4
      198      9410      -0.1
      199      9460      -0.4
      200      9510       0.0
      201      9560       0.2
      202      9610       0.7
      203      9660      -0.5
      204      9710       0.1
      205      9760      -0.4
      206      9810      -0.7
      207      9860      -0.5
      208      9910      -0.4
      209      9960       0.0
      210     10010      -0.3
      211     10060       0.4
      212     10110       0.3
      213     10160      -1.0
      214     10210      -0.7
      215     10260      -1.5
      216     10310      -1.7
      217     10360      -0.5
      218     10410      -0.1
      219     10460      -0.1
      220     10510      -0.1
      221     10560      -0.3
      222     10610      -0.2
      223     10660       0.1
      224     10710       0.0
      225     10760      -0.6
      226     10810      -0.2
      227     10860      -0.7
      228     10910      -1.3
      229     10960      -0.6
      230     11010      -1.3
      231     11060      -1.0
      232     11110      -1.4
      233     11160      -2.2
      234     11210      -2.6
      235     11260      -2.7
      236     11310      -3.2
      237     11360      -3.5
      238     11410      -3.1
      239     11460      -3.1
      240     11510      -4.4
      241     11560      -2.8
      242     11610      -1.7
      243     11660      -1.2
      244     11710      -0.6
      245     11760      -0.8
      246     11810      -1.2
      247     11860      -1.1
      248     11910      -1.3
      249     11960      -1.4
      250     12010      -1.4
      251     12060      -1.8
      252     12110      -2.6
      253     12160      -2.8
      254     12210      -3.5
      255     12260      -2.5
      256     12310      -2.2
      257     12360      -3.6
      258     12410      -4.0
      259     12460      -2.0
      260     12510      -2.1
      261     12560      -2.0
      262     12610      -2.2
      263     12660      -2.4
      264     12710      -3.1
      265     12760      -3.2
      266     12810      -3.6
      267     12860      -3.7
      268     12910      -2.9
      269     12960      -3.4
      270     13010      -2.8
      271     13060      -2.5
      272     13110      -3.1
      273     13160      -1.7
      274     13210      -2.1
      275     13260      -2.7
      276     13310      -2.6
      277     13360      -3.1
      278     13410      -3.1
