  section         X    mean y
        1      -440       2.8
        2      -390       2.8
        3      -340       2.5
        4      -290       2.3
        5      -240       2.3
        6      -190       1.5
        7      -140       1.7
        8       -90       1.6
        9       -40       2.1
       10        10       1.5
       11        60       2.1
       12       110       2.3
       13       160       2.4
       14       210       2.5
       15       260       2.8
       16       310       2.6
       17       360       3.0
       18       410       1.9
       19       460       2.4
       20       510       2.2
       21       560       1.9
       22       610       2.3
       23       660       2.4
       24       710       1.6
       25       760       1.9
       26       810       1.4
       27       860       1.1
       28       910       1.2
       29       960       0.5
       30      1010       0.4
       31      1060       0.9
       32      1110       0.1
       33      1160       0.0
       34      1210       0.2
       35      1260       0.0
       36      1310       1.1
       37      1360       0.5
       38      1410       0.2
       39      1460      -0.1
       40      1510      -0.2
       41      1560      -0.1
       42      1610       0.0
       43      1660       0.3
       44      1710      -0.2
       45      1760      -0.1
       46      1810       0.1
       47      1860       0.0
       48      1910      -0.1
       49      1960       0.3
       50      2010       0.9
       51      2060       0.0
       52      2110      -0.7
       53      2160       0.4
       54      2210      -0.2
       55      2260      -1.0
       56      2310      -0.3
       57      2360      -0.1
       58      2410       0.5
       59      2460       0.8
       60      2510       0.0
       61      2560       0.9
       62      2610       1.4
       63      2660       1.5
       64      2710       1.5
       65      2760       1.3
       66      2810       1.1
       67      2860       2.0
       68      2910       1.5
       69      2960       3.0
       70      3010       1.5
       71      3060       1.6
       72      3110       1.9
       73      3160       1.2
       74      3210       1.8
       75      3260       1.1
       76      3310       1.7
       77      3360       0.3
       78      3410       0.5
       79      3460       0.8
       80      3510       0.1
       81      3560       0.1
       82      3610       0.6
       83      3660       0.0
       84      3710      -0.2
       85      3760      -1.3
       86      3810      -0.4
       87      3860      -0.8
       88      3910       0.0
       89      3960      -0.2
       90      4010      -0.2
       91      4060      -0.1
       92      4110      -0.3
       93      4160       0.5
       94      4210       0.4
       95      4260       0.9
       96      4310       0.6
       97      4360       1.0
       98      4410       0.3
       99      4460       0.8
      100      4510       0.4
      101      4560       1.6
      102      4610       0.7
      103      4660       1.2
      104      4710       1.1
      105      4760       1.3
      106      4810       1.4
      107      4860       1.2
      108      4910       0.3
      109      4960       0.2
      110      5010      -0.1
      111      5060      -0.4
      112      5110      -0.1
      113      5160       0.4
      114      5210       1.1
      115      5260       0.3
      116      5310       1.0
      117      5360       0.5
      118      5410       0.3
      119      5460       0.4
      120      5510       0.4
      121      5560       0.4
      122      5610      -0.1
      123      5660       0.0
      124      5710      -1.0
      125      5760      -1.0
      126      5810      -1.9
      127      5860      -1.6
      128      5910      -2.0
      129      5960      -1.1
      130      6010      -1.6
      131      6060      -1.2
      132      6110      -1.9
      133      6160      -0.9
      134      6210      -0.8
      135      6260      -0.6
      136      6310      -0.9
      137      6360      -0.6
      138      6410      -1.1
      139      6460      -1.7
      140      6510      -1.9
      141      6560      -1.1
      142      6610       0.0
      143      6660       0.4
      144      6710       1.1
      145      6760       1.1
      146      6810       0.6
      147      6860       0.7
      148      6910       1.1
      149      6960       0.1
      150      7010       0.6
      151      7060       0.3
      152      7110       0.1
      153      7160       0.5
      154      7210       0.9
      155      7260       0.2
      156      7310       0.1
      157      7360      -0.5
      158      7410       0.1
      159      7460       0.1
      160      7510       0.5
      161      7560       1.0
      162      7610       0.3
      163      7660       0.4
      164      7710      -0.1
      165      7760       0.4
      166      7810      -0.7
      167      7860       0.2
      168      7910      -0.4
      169      7960      -0.8
      170      8010      -1.5
      171      8060      -1.9
      172      8110      -1.6
      173      8160      -1.1
      174      8210      -0.9
      175      8260      -1.0
      176      8310      -0.8
      177      8360      -0.3
      178      8410       0.1
      179      8460       1.1
      180      8510       0.4
      181      8560       1.4
      182      8610       0.7
      183      8660       1.3
      184      8710       0.2
      185      8760       1.7
      186      8810       0.8
      187      8860       0.6
      188      8910      -0.3
      189      8960       0.1
      190      9010       0.0
      191      9060       0.0
      192      9110       0.1
      193      9160      -0.6
      194      9210      -1.0
      195      9260      -1.2
      196      9310      -0.9
      197      9360      -0.3
      198      9410      -0.7
      199      9460       0.2
      200      9510      -1.1
      201      9560      -0.1
      202      9610      -1.1
      203      9660       0.1
      204      9710      -0.8
      205      9760      -0.5
      206      9810      -1.5
      207      9860      -1.4
      208      9910      -2.2
      209      9960      -1.7
      210     10010      -1.2
      211     10060      -1.2
      212     10110      -2.4
      213     10160      -2.7
      214     10210      -2.3
