  section         X    mean y
        1      -440       2.3
        2      -390       1.8
        3      -340       1.6
        4      -290       1.6
        5      -240       3.1
        6      -190       1.4
        7      -140       0.9
        8       -90       1.4
        9       -40       2.1
       10        10       0.7
       11        60       1.0
       12       110       1.0
       13       160       1.1
       14       210       1.7
       15       260       1.7
       16       310       1.5
       17       360       0.6
       18       410       1.2
       19       460       0.5
       20       510       1.0
       21       560       1.1
       22       610       1.0
       23       660       1.8
       24       710       1.3
       25       760       1.6
       26       810       1.8
       27       860       2.1
       28       910       2.4
       29       960       2.0
       30      1010       1.8
       31      1060       3.2
       32      1110       2.3
       33      1160       3.3
       34      1210       3.6
       35      1260       2.6
       36      1310       3.0
       37      1360       1.7
       38      1410       1.4
       39      1460       1.2
       40      1510       0.6
       41      1560      -0.3
       42      1610       0.5
       43      1660      -0.4
       44      1710       0.6
       45      1760       0.2
       46      1810       0.1
       47      1860       0.3
       48      1910      -1.0
       49      1960      -0.9
       50      2010       0.1
       51      2060      -0.7
       52      2110      -1.1
       53      2160      -1.4
       54      2210      -1.4
       55      2260      -0.7
       56      2310      -1.3
       57      2360      -1.7
       58      2410      -0.3
       59      2460      -1.1
       60      2510      -0.6
       61      2560      -0.3
       62      2610      -0.2
       63      2660       0.5
       64      2710       0.1
       65      2760       0.4
       66      2810       1.4
       67      2860       1.0
       68      2910       0.2
       69      2960       1.1
       70      3010       0.2
       71      3060       0.4
       72      3110       0.6
       73      3160       0.6
       74      3210       0.9
       75      3260       0.3
       76      3310       1.3
       77      3360       1.0
       78      3410       0.6
       79      3460       1.0
       80      3510       1.3
       81      3560       1.7
       82      3610       0.6
       83      3660       1.2
       84      3710       1.6
       85      3760       1.0
       86      3810       0.6
       87      3860       1.0
       88      3910       1.7
       89      3960       1.2
       90      4010       1.0
       91      4060       1.2
       92      4110       1.3
       93      4160       0.8
       94      4210       0.6
       95      4260       1.5
       96      4310       0.9
       97      4360       0.6
       98      4410       0.5
       99      4460       1.3
      100      4510       0.0
      101      4560       0.5
      102      4610       0.8
      103      4660      -0.2
      104      4710      -0.1
      105      4760      -0.7
      106      4810       0.2
      107      4860       0.7
      108      4910      -0.9
      109      4960       0.2
      110      5010       0.4
      111      5060      -0.5
      112      5110       0.3
      113      5160       0.4
      114      5210       0.4
      115      5260       0.3
      116      5310       0.4
      117      5360       0.7
      118      5410       0.4
      119      5460       0.7
      120      5510      -0.3
      121      5560       0.0
      122      5610       0.4
      123      5660       0.2
      124      5710       0.4
      125      5760       0.0
      126      5810      -0.2
      127      5860      -0.4
      128      5910      -0.6
      129      5960       0.3
      130      6010       0.6
      131      6060      -0.2
      132      6110      -0.2
      133      6160      -0.1
      134      6210      -0.7
      135      6260       0.5
      136      6310       0.5
      137      6360       0.8
      138      6410       1.5
      139      6460       1.0
      140      6510       1.0
      141      6560       0.3
      142      6610       1.0
      143      6660      -0.9
      144      6710       0.0
      145      6760       0.0
      146      6810      -0.3
      147      6860      -1.6
      148      6910      -0.5
      149      6960       0.0
      150      7010      -0.2
      151      7060       1.2
      152      7110       0.6
      153      7160       0.6
      154      7210       0.5
      155      7260       0.4
      156      7310      -0.8
      157      7360      -0.3
      158      7410      -1.2
      159      7460      -1.3
      160      7510      -0.8
      161      7560      -0.2
      162      7610      -0.8
      163      7660      -0.7
      164      7710       0.3
      165      7760       0.3
      166      7810      -0.2
      167      7860       0.4
      168      7910       0.0
      169      7960       0.4
      170      8010       0.6
      171      8060       0.2
      172      8110       0.2
      173      8160       0.7
      174      8210       0.4
      175      8260       0.9
      176      8310       0.8
      177      8360       1.0
      178      8410       1.3
      179      8460       1.1
      180      8510       0.2
      181      8560       0.8
      182      8610       0.7
      183      8660       0.7
      184      8710       1.0
      185      8760       0.6
      186      8810       0.7
      187      8860       0.8
      188      8910      -0.5
      189      8960       0.1
      190      9010       0.1
      191      9060      -0.6
      192      9110      -0.1
      193      9160      -0.3
      194      9210      -1.0
      195      9260      -0.8
      196      9310      -1.0
      197      9360      -1.4
      198      9410      -1.5
      199      9460      -2.0
      200      9510      -1.7
      201      9560      -1.2
      202      9610      -2.3
      203      9660      -2.0
      204      9710      -1.6
      205      9760      -1.5
      206      9810      -0.5
      207      9860      -0.6
      208      9910      -0.6
      209      9960      -0.1
      210     10010      -0.9
      211     10060      -0.4
      212     10110      -0.6
      213     10160      -0.8
      214     10210      -0.5
      215     10260      -1.1
      216     10310      -1.5
      217     10360      -1.0
      218     10410      -1.3
      219     10460       0.2
      220     10510      -0.1
      221     10560      -0.2
      222     10610      -0.1
      223     10660      -0.8
      224     10710      -0.6
      225     10760      -0.3
      226     10810      -1.3
      227     10860      -0.7
      228     10910      -0.9
      229     10960      -1.0
      230     11010      -1.1
      231     11060      -1.3
      232     11110      -0.6
      233     11160      -1.1
      234     11210      -1.6
      235     11260      -0.6
      236     11310      -0.6
      237     11360      -0.5
      238     11410      -0.6
      239     11460      -1.5
      240     11510      -1.6
      241     11560      -1.7
      242     11610      -2.0
      243     11660      -0.8
      244     11710      -1.6
      245     11760      -1.3
      246     11810      -1.4
      247     11860      -2.2
      248     11910      -1.9
      249     11960      -2.3
      250     12010      -1.3
      251     12060      -0.9
      252     12110      -1.0
      253     12160      -0.5
      254     12210       0.4
      255     12260      -0.2
      256     12310       0.2
      257     12360      -1.8
      258     12410      -1.8
      259     12460      -2.0
      260     12510      -1.2
      261     12560      -1.0
      262     12610      -1.3
      263     12660      -0.8
      264     12710      -1.3
      265     12760      -1.8
      266     12810      -1.4
      267     12860      -2.3
      268     12910      -1.9
      269     12960      -2.1
      270     13010      -2.6
      271     13060      -2.5
      272     13110      -3.0
      273     13160      -2.5
      274     13210      -2.0
      275     13260      -2.5
      276     13310      -2.2
      277     13360      -2.7
      278     13410      -2.0
