  section         X    mean y
        1      -440       2.7
        2      -390       2.9
        3      -340       2.2
        4      -290       3.1
        5      -240       2.7
        6      -190       3.2
        7      -140       2.3
        8       -90       2.3
        9       -40       1.9
       10        10       2.3
       11        60       2.5
       12       110       2.4
       13       160       2.7
       14       210       2.1
       15       260       2.3
       16       310       1.5
       17       360       1.7
       18       410       1.1
       19       460       1.3
       20       510       0.8
       21       560       1.1
       22       610       1.0
       23       660       1.2
       24       710       1.5
       25       760       1.5
       26       810       1.8
       27       860       1.4
       28       910       1.6
       29       960       0.9
       30      1010       1.0
       31      1060       1.8
       32      1110       2.2
       33      1160       2.2
       34      1210       2.8
       35      1260       2.6
       36      1310       2.8
       37      1360       3.3
       38      1410       3.0
       39      1460       3.5
       40      1510       3.2
       41      1560       3.7
       42      1610       3.4
       43      1660       4.1
       44      1710       3.4
       45      1760       3.9
       46      1810       2.7
       47      1860       3.6
       48      1910       3.0
       49      1960       4.0
       50      2010       3.2
       51      2060       4.0
       52      2110       3.3
       53      2160       3.3
       54      2210       2.7
       55      2260       2.8
       56      2310       2.7
       57      2360       2.4
       58      2410       2.6
       59      2460       2.2
       60      2510       2.8
       61      2560       2.4
       62      2610       2.2
       63      2660       1.9
       64      2710       1.9
       65      2760       1.5
       66      2810       1.8
       67      2860       1.5
       68      2910       1.9
       69      2960       0.6
       70      3010       1.2
       71      3060       1.3
       72      3110       2.2
       73      3160       1.0
       74      3210       0.7
       75      3260       0.9
       76      3310       0.5
       77      3360       0.6
       78      3410      -0.2
       79      3460       0.2
       80      3510      -1.7
       81      3560      -2.7
       82      3610      -3.6
       83      3660      -2.6
       84      3710      -1.7
       85      3760      -0.2
       86      3810      -0.5
       87      3860       0.7
       88      3910       0.4
       89      3960       1.1
       90      4010       0.7
       91      4060       1.3
       92      4110       1.0
       93      4160       1.9
       94      4210       1.7
       95      4260       2.0
       96      4310       1.9
       97      4360       2.2
       98      4410       2.3
       99      4460       2.6
      100      4510       2.9
      101      4560       3.1
      102      4610       3.2
      103      4660       2.7
      104      4710       2.7
      105      4760       2.5
      106      4810       3.0
      107      4860       2.6
      108      4910       3.1
      109      4960       1.9
      110      5010       2.8
      111      5060       1.8
      112      5110       2.2
      113      5160       1.6
      114      5210       2.6
      115      5260       2.1
      116      5310       2.4
      117      5360       1.7
      118      5410       2.0
      119      5460       1.3
      120      5510       1.2
      121      5560       0.1
      122      5610       0.4
      123      5660       0.0
      124      5710       1.2
      125      5760       0.7
      126      5810       1.1
      127      5860       0.4
      128      5910       0.7
      129      5960       0.2
      130      6010       0.4
      131      6060      -0.2
      132      6110       0.1
      133      6160      -0.2
      134      6210      -0.5
      135      6260      -0.4
      136      6310      -0.3
      137      6360      -0.2
      138      6410       0.3
      139      6460       0.0
      140      6510      -0.6
      141      6560       0.4
      142      6610      -0.5
      143      6660      -0.6
      144      6710      -0.9
      145      6760      -0.6
      146      6810      -1.1
      147      6860      -1.0
      148      6910      -0.3
      149      6960      -0.3
      150      7010      -1.4
      151      7060      -0.7
      152      7110      -1.5
      153      7160      -1.5
      154      7210      -1.9
      155      7260      -1.7
      156      7310      -2.3
      157      7360      -1.5
      158      7410      -2.0
      159      7460      -1.3
      160      7510      -1.6
      161      7560      -1.1
      162      7610      -1.6
      163      7660      -1.0
      164      7710      -0.9
      165      7760      -1.1
      166      7810      -1.0
      167      7860      -1.0
      168      7910      -0.9
      169      7960      -0.6
      170      8010      -0.5
      171      8060      -0.1
      172      8110       0.2
      173      8160       0.1
      174      8210       0.8
      175      8260      -0.2
      176      8310       0.3
      177      8360      -0.3
      178      8410       0.4
      179      8460      -0.3
      180      8510       0.7
      181      8560       0.1
      182      8610       0.3
      183      8660       0.2
      184      8710       0.2
      185      8760       0.3
      186      8810       0.6
      187      8860       0.8
      188      8910       0.8
      189      8960       0.1
      190      9010       1.3
      191      9060      -0.2
      192      9110       0.6
      193      9160       0.1
      194      9210       0.1
      195      9260      -0.8
      196      9310      -0.5
      197      9360       0.1
      198      9410       0.0
      199      9460       0.2
      200      9510       0.0
      201      9560      -0.3
      202      9610      -0.7
      203      9660      -0.9
      204      9710      -1.6
      205      9760      -1.0
      206      9810      -1.9
      207      9860      -1.5
      208      9910      -2.6
      209      9960      -2.4
      210     10010      -3.6
      211     10060      -3.0
      212     10110      -3.7
      213     10160      -3.0
      214     10210      -3.6
      215     10260      -2.5
      216     10310      -2.9
      217     10360      -1.8
      218     10410      -2.8
      219     10460      -2.4
      220     10510      -2.8
      221     10560      -2.6
      222     10610      -3.0
      223     10660      -2.5
      224     10710      -3.1
      225     10760      -2.5
      226     10810      -3.4
      227     10860      -2.5
      228     10910      -2.3
      229     10960      -1.9
      230     11010      -2.3
      231     11060      -2.0
      232     11110      -2.6
      233     11160      -2.4
      234     11210      -2.3
      235     11260      -2.0
      236     11310      -2.2
      237     11360      -2.1
      238     11410      -1.3
      239     11460      -1.4
      240     11510      -1.1
      241     11560      -1.1
      242     11610      -0.7
      243     11660      -1.2
      244     11710      -0.7
      245     11760      -1.1
      246     11810      -0.6
      247     11860      -1.4
      248     11910      -0.8
      249     11960      -1.2
      250     12010      -1.1
      251     12060      -2.4
      252     12110      -1.5
      253     12160      -2.4
      254     12210      -2.1
      255     12260      -2.7
      256     12310      -2.3
      257     12360      -2.7
      258     12410      -2.5
      259     12460      -2.9
      260     12510      -2.6
      261     12560      -3.7
      262     12610      -2.8
      263     12660      -3.4
      264     12710      -2.6
      265     12760      -3.0
      266     12810      -2.7
      267     12860      -3.1
      268     12910      -3.6
      269     12960      -4.2
      270     13010      -4.5
      271     13060      -4.6
      272     13110      -5.2
      273     13160      -5.1
      274     13210      -5.6
      275     13260      -5.6
      276     13310      -5.8
      277     13360      -5.5
      278     13410      -5.6
      279     13460      -4.8
