  section         X    mean y
        1      -440       1.0
        2      -390       0.1
        3      -340       1.6
        4      -290       1.1
        5      -240       1.5
        6      -190       1.5
        7      -140       3.1
        8       -90       2.7
        9       -40       2.2
       10        10       1.9
       11        60       1.5
       12       110       2.3
       13       160       2.0
       14       210       2.3
       15       260       2.4
       16       310       2.3
       17       360       2.4
       18       410       2.0
       19       460       2.0
       20       510       2.1
       21       560       2.0
       22       610       2.0
       23       660       1.9
       24       710       2.6
       25       760       2.2
       26       810       2.7
       27       860       2.3
       28       910       1.9
       29       960       1.8
       30      1010       1.7
       31      1060       1.9
       32      1110       2.1
       33      1160       2.1
       34      1210       3.0
       35      1260       2.1
       36      1310       3.0
       37      1360       2.8
       38      1410       3.1
       39      1460       2.8
       40      1510       2.8
       41      1560       2.7
       42      1610       1.3
       43      1660       3.3
       44      1710       3.2
       45      1760       3.3
       46      1810       3.5
       47      1860       2.7
       48      1910       3.5
       49      1960       3.1
       50      2010       2.5
       51      2060       2.7
       52      2110       2.1
       53      2160       2.3
       54      2210       2.1
       55      2260       1.2
       56      2310       1.1
       57      2360       0.8
       58      2410       0.4
       59      2460       1.1
       60      2510       0.2
       61      2560       1.0
       62      2610       0.1
       63      2660       0.4
       64      2710      -0.8
       65      2760      -0.7
       66      2810      -1.1
       67      2860      -0.3
       68      2910      -0.6
       69      2960      -1.6
       70      3010      -1.2
       71      3060      -1.0
       72      3110      -0.5
       73      3160      -0.7
       74      3210      -0.2
       75      3260      -0.9
       76      3310      -0.6
       77      3360      -1.1
       78      3410      -0.7
       79      3460      -1.3
       80      3510      -1.6
       81      3560      -1.8
       82      3610      -2.2
       83      3660      -2.3
       84      3710      -1.6
       85      3760      -1.3
       86      3810      -1.4
       87      3860      -0.8
       88      3910      -1.3
       89      3960      -0.5
       90      4010      -1.4
       91      4060      -0.9
       92      4110      -1.6
       93      4160      -0.5
       94      4210      -0.4
       95      4260      -0.3
       96      4310      -0.3
       97      4360       0.0
       98      4410       0.3
       99      4460       0.3
      100      4510       0.8
      101      4560       0.9
      102      4610       1.3
      103      4660       1.2
      104      4710       2.3
      105      4760       1.6
      106      4810       2.7
      107      4860       2.6
      108      4910       3.5
      109      4960       2.8
      110      5010       3.8
      111      5060       3.4
      112      5110       3.8
      113      5160       3.3
      114      5210       3.5
      115      5260       2.8
      116      5310       2.4
      117      5360       2.2
      118      5410       1.6
      119      5460       2.1
      120      5510       1.6
      121      5560       1.9
      122      5610       1.5
      123      5660       1.8
      124      5710       1.1
      125      5760       1.3
      126      5810       1.2
      127      5860       1.6
      128      5910       0.8
      129      5960       2.4
      130      6010       1.0
      131      6060       1.6
      132      6110       0.8
      133      6160       1.2
      134      6210       1.8
      135      6260       2.4
      136      6310       2.9
