  section         X    mean y
        1      -440       4.5
        2      -390       4.2
        3      -340       4.6
        4      -290       4.0
        5      -240       4.5
        6      -190       3.4
        7      -140       3.2
        8       -90       3.3
        9       -40       2.4
       10        10       3.1
       11        60       2.6
       12       110       3.4
       13       160       2.9
       14       210       3.0
       15       260       2.7
       16       310       2.1
       17       360       2.5
       18       410       2.1
       19       460       3.1
       20       510       1.8
       21       560       2.0
       22       610       1.0
       23       660       1.0
       24       710       1.6
       25       760       1.7
       26       810       2.1
       27       860       1.9
       28       910       2.4
       29       960       2.2
       30      1010       2.5
       31      1060       2.6
       32      1110       3.3
       33      1160       3.1
       34      1210       3.4
       35      1260       3.5
       36      1310       3.7
       37      1360       3.9
       38      1410       3.4
       39      1460       4.1
       40      1510       3.7
       41      1560       3.8
       42      1610       2.6
       43      1660       3.7
       44      1710       2.3
       45      1760       3.4
       46      1810       3.3
       47      1860       2.2
       48      1910       2.4
       49      1960       2.1
       50      2010       2.2
       51      2060       1.9
       52      2110       1.5
       53      2160       1.0
       54      2210       0.9
       55      2260       0.1
       56      2310       0.2
       57      2360       0.4
       58      2410       0.4
       59      2460      -0.1
       60      2510       0.6
       61      2560       0.0
       62      2610       0.2
       63      2660      -0.5
       64      2710      -1.0
       65      2760      -1.0
       66      2810      -0.7
       67      2860      -1.1
       68      2910      -1.2
       69      2960      -1.7
       70      3010      -1.5
       71      3060      -1.1
       72      3110      -1.2
       73      3160      -0.3
       74      3210      -0.7
       75      3260       0.3
       76      3310      -0.3
       77      3360       0.4
       78      3410       0.0
       79      3460       0.6
       80      3510      -0.7
       81      3560       0.0
       82      3610      -0.8
       83      3660      -0.7
       84      3710      -0.6
       85      3760       0.8
       86      3810       0.4
       87      3860       0.8
       88      3910       0.7
       89      3960       0.9
       90      4010       1.2
       91      4060       0.6
       92      4110       1.1
       93      4160       1.2
       94      4210       1.8
       95      4260       1.3
       96      4310       1.8
       97      4360       1.8
       98      4410       2.2
       99      4460       2.2
      100      4510       3.0
      101      4560       2.7
      102      4610       3.3
      103      4660       2.8
      104      4710       3.5
      105      4760       3.2
      106      4810       3.6
      107      4860       3.3
      108      4910       3.2
      109      4960       3.6
      110      5010       2.9
      111      5060       3.6
      112      5110       3.0
      113      5160       3.8
      114      5210       3.2
      115      5260       3.3
      116      5310       2.4
      117      5360       3.0
      118      5410       2.6
      119      5460       2.8
      120      5510       2.5
      121      5560       2.1
      122      5610       1.7
      123      5660       0.8
      124      5710       1.1
      125      5760       1.1
      126      5810       1.1
      127      5860       0.2
      128      5910       0.6
      129      5960       0.4
      130      6010       1.2
      131      6060       0.3
      132      6110       1.2
      133      6160       0.9
      134      6210       1.4
      135      6260      -0.1
      136      6310       0.0
      137      6360      -0.3
      138      6410       1.1
      139      6460       1.6
      140      6510       2.0
      141      6560       2.3
      142      6610       1.9
      143      6660       1.4
      144      6710       1.3
      145      6760       0.9
      146      6810      -0.2
      147      6860       0.2
      148      6910      -0.8
      149      6960      -0.5
      150      7010      -1.6
      151      7060      -1.7
      152      7110      -1.9
      153      7160      -1.4
      154      7210      -2.2
      155      7260      -1.6
      156      7310      -2.0
      157      7360      -2.0
      158      7410      -1.8
      159      7460      -1.7
      160      7510      -1.3
      161      7560      -2.0
      162      7610      -1.4
      163      7660      -1.8
      164      7710      -1.3
      165      7760      -1.9
      166      7810      -1.1
      167      7860      -1.3
      168      7910      -0.5
      169      7960      -0.8
      170      8010      -0.2
      171      8060      -0.4
      172      8110       0.1
      173      8160       0.1
      174      8210       0.4
      175      8260       0.3
      176      8310       0.3
      177      8360       0.9
      178      8410       0.5
      179      8460       0.5
      180      8510       0.3
      181      8560       1.1
      182      8610       0.9
      183      8660       1.7
      184      8710       0.2
      185      8760       0.6
      186      8810       0.4
      187      8860       1.1
      188      8910       1.1
      189      8960       1.0
      190      9010       0.3
      191      9060      -0.1
      192      9110      -0.4
      193      9160      -0.7
      194      9210      -1.0
      195      9260      -1.5
      196      9310      -1.2
      197      9360      -1.5
      198      9410      -1.7
      199      9460      -2.4
      200      9510      -1.9
      201      9560      -2.4
      202      9610      -2.3
      203      9660      -2.9
      204      9710      -2.7
      205      9760      -3.0
      206      9810      -2.8
      207      9860      -2.3
      208      9910      -2.5
      209      9960      -2.6
      210     10010      -2.9
      211     10060      -2.6
      212     10110      -3.4
      213     10160      -3.0
      214     10210      -3.9
      215     10260      -3.0
      216     10310      -3.3
      217     10360      -2.3
      218     10410      -2.6
      219     10460      -2.4
      220     10510      -2.7
      221     10560      -2.7
      222     10610      -2.3
      223     10660      -2.3
      224     10710      -2.1
      225     10760      -2.5
      226     10810      -2.5
      227     10860      -2.4
      228     10910      -1.8
      229     10960      -2.2
      230     11010      -1.7
      231     11060      -2.6
      232     11110      -2.3
      233     11160      -3.0
      234     11210      -2.7
      235     11260      -2.8
      236     11310      -2.7
      237     11360      -2.6
      238     11410      -1.9
      239     11460      -1.7
      240     11510      -1.6
      241     11560      -1.1
      242     11610      -1.0
      243     11660      -0.8
      244     11710      -0.9
      245     11760      -0.7
      246     11810      -1.3
      247     11860      -0.9
      248     11910      -1.4
      249     11960      -1.1
      250     12010      -1.7
      251     12060      -1.4
      252     12110      -1.7
      253     12160      -1.9
      254     12210      -2.1
      255     12260      -2.0
      256     12310      -1.8
      257     12360      -2.7
      258     12410      -2.5
      259     12460      -2.9
      260     12510      -2.3
      261     12560      -3.1
      262     12610      -2.2
      263     12660      -2.8
      264     12710      -2.3
      265     12760      -2.6
      266     12810      -2.4
      267     12860      -4.4
      268     12910      -4.4
      269     12960      -5.0
      270     13010      -4.8
      271     13060      -5.0
      272     13110      -5.3
      273     13160      -4.6
      274     13210      -5.2
      275     13260      -4.8
      276     13310      -5.9
      277     13360      -5.0
      278     13410      -5.5
      279     13460      -4.9
