  section         X    mean y
        1      -440       2.1
        2      -390       2.7
        3      -340       2.5
        4      -290       2.1
        5      -240       1.7
        6      -190       1.4
        7      -140       0.8
        8       -90       1.3
        9       -40       1.9
       10        10       1.7
       11        60       2.4
       12       110       1.6
       13       160       2.6
       14       210       1.7
       15       260       1.9
       16       310       1.7
       17       360       1.4
       18       410       1.2
       19       460       1.2
       20       510       0.9
       21       560       0.6
       22       610       1.7
       23       660       0.8
       24       710       2.0
       25       760       1.3
       26       810       1.6
       27       860       2.3
       28       910       1.2
       29       960       2.7
       30      1010       2.7
       31      1060       2.2
       32      1110       3.3
       33      1160       3.0
       34      1210       2.6
       35      1260       2.5
       36      1310       2.7
       37      1360       2.7
       38      1410       2.4
       39      1460       2.8
       40      1510       1.1
       41      1560       0.6
       42      1610       1.0
       43      1660       1.0
       44      1710       0.9
       45      1760      -0.3
       46      1810      -0.2
       47      1860      -1.1
       48      1910      -0.8
       49      1960      -0.1
       50      2010      -0.2
       51      2060      -0.1
       52      2110      -0.9
       53      2160      -0.7
       54      2210      -0.9
       55      2260      -0.7
       56      2310      -0.3
       57      2360      -0.9
       58      2410       0.2
       59      2460      -0.6
       60      2510       0.9
       61      2560       0.1
       62      2610       0.3
       63      2660      -0.5
       64      2710       0.2
       65      2760       0.2
       66      2810       0.8
       67      2860       0.8
       68      2910       0.3
       69      2960       0.5
       70      3010      -0.3
       71      3060       0.4
       72      3110      -0.4
       73      3160       0.3
       74      3210       0.0
       75      3260       0.9
       76      3310       1.0
       77      3360       1.3
       78      3410       1.1
       79      3460       1.1
       80      3510       0.6
       81      3560       1.3
       82      3610       1.1
       83      3660       1.5
       84      3710       1.6
       85      3760       0.9
       86      3810       0.9
       87      3860       1.2
       88      3910       1.6
       89      3960       1.4
       90      4010       1.6
       91      4060       0.8
       92      4110       1.2
       93      4160       1.2
       94      4210       1.6
       95      4260       1.9
       96      4310       0.4
       97      4360       1.4
       98      4410       1.0
       99      4460       1.0
      100      4510       0.7
      101      4560      -0.6
      102      4610       0.1
      103      4660      -0.4
      104      4710      -0.1
      105      4760      -0.8
      106      4810      -0.6
      107      4860      -0.1
      108      4910      -0.5
      109      4960      -0.1
      110      5010       0.0
      111      5060       0.1
      112      5110      -0.1
      113      5160      -0.6
      114      5210       0.8
      115      5260       0.3
      116      5310       0.0
      117      5360       0.4
      118      5410       0.6
      119      5460       0.6
      120      5510      -0.3
      121      5560       0.4
      122      5610       0.5
      123      5660      -0.2
      124      5710       0.4
      125      5760       0.1
      126      5810      -1.0
      127      5860       0.0
      128      5910       0.1
      129      5960      -0.2
      130      6010       0.4
      131      6060       0.3
      132      6110      -0.4
      133      6160      -0.5
      134      6210       0.1
      135      6260       0.1
      136      6310      -0.2
      137      6360       0.8
      138      6410       0.2
      139      6460      -0.2
      140      6510      -0.4
      141      6560      -1.3
      142      6610      -1.0
      143      6660      -0.4
      144      6710      -0.4
      145      6760       0.2
      146      6810      -0.5
      147      6860       0.0
      148      6910       1.2
      149      6960       1.1
      150      7010       1.7
      151      7060       1.4
      152      7110       1.1
      153      7160       1.4
      154      7210       0.6
      155      7260       0.8
      156      7310       0.0
      157      7360      -0.5
      158      7410      -0.5
      159      7460      -0.8
      160      7510      -0.4
      161      7560       0.0
      162      7610      -0.2
      163      7660      -0.1
      164      7710      -0.3
      165      7760      -0.1
      166      7810       0.4
      167      7860      -0.2
      168      7910       0.4
      169      7960       0.1
      170      8010       0.4
      171      8060       0.9
      172      8110      -1.9
      173      8160       0.4
      174      8210       0.5
      175      8260       0.5
      176      8310       1.2
      177      8360       0.4
      178      8410       1.0
      179      8460       0.5
      180      8510       0.3
      181      8560       1.2
      182      8610       0.2
      183      8660       0.9
      184      8710      -0.3
      185      8760       0.2
      186      8810       0.5
      187      8860      -0.3
      188      8910       0.0
      189      8960      -0.6
      190      9010      -0.3
      191      9060      -0.5
      192      9110      -0.6
      193      9160      -0.5
      194      9210      -0.4
      195      9260      -1.1
      196      9310      -1.0
      197      9360      -1.6
      198      9410      -2.1
      199      9460      -1.1
      200      9510      -2.5
      201      9560      -1.6
      202      9610      -2.4
      203      9660      -2.3
      204      9710      -2.0
      205      9760      -1.7
      206      9810      -3.2
      207      9860      -0.9
      208      9910      -1.2
      209      9960       0.1
      210     10010      -0.5
      211     10060      -0.1
      212     10110       0.1
      213     10160      -0.3
      214     10210      -0.6
      215     10260       0.3
      216     10310      -1.7
      217     10360      -0.9
      218     10410      -0.4
      219     10460      -0.3
      220     10510      -0.4
      221     10560       0.4
      222     10610      -0.3
      223     10660       0.2
      224     10710       0.2
      225     10760      -0.7
      226     10810      -0.1
      227     10860      -0.9
      228     10910      -0.9
      229     10960      -0.7
