  section         X    mean y
        1      -440       1.4
        2      -390       1.1
        3      -340       2.0
        4      -290       1.9
        5      -240       1.3
        6      -190       1.9
        7      -140       2.1
        8       -90       2.2
        9       -40       2.5
       10        10       2.9
       11        60       2.7
       12       110       2.6
       13       160       3.3
       14       210       2.9
       15       260       2.3
       16       310       3.1
       17       360       2.2
       18       410       1.6
       19       460       1.6
       20       510       1.4
       21       560       1.2
       22       610       0.7
       23       660       1.2
       24       710       1.9
       25       760       1.0
       26       810       1.9
       27       860       2.6
       28       910       1.7
       29       960       2.0
       30      1010       2.2
       31      1060       2.0
       32      1110       1.8
       33      1160       1.4
       34      1210       1.6
       35      1260       1.4
       36      1310       0.9
       37      1360       2.2
       38      1410       1.1
       39      1460       0.5
       40      1510       1.3
       41      1560       0.5
       42      1610      -0.2
       43      1660       0.3
       44      1710       0.5
       45      1760       0.2
       46      1810       0.0
       47      1860      -0.2
       48      1910      -0.2
       49      1960      -0.4
       50      2010      -1.2
       51      2060      -1.3
       52      2110      -0.8
       53      2160      -1.0
       54      2210      -0.9
       55      2260      -0.3
       56      2310      -0.7
       57      2360      -1.2
       58      2410      -0.1
       59      2460       0.2
       60      2510       0.6
       61      2560       0.0
       62      2610       0.6
       63      2660       0.5
       64      2710       0.6
       65      2760       1.3
       66      2810       0.9
       67      2860       0.2
       68      2910       0.3
       69      2960       0.6
       70      3010      -0.6
       71      3060       0.2
       72      3110       0.8
       73      3160       0.6
       74      3210       0.7
       75      3260       1.8
       76      3310       1.8
       77      3360       1.1
       78      3410       2.3
       79      3460       2.4
       80      3510       2.0
       81      3560       2.4
       82      3610       3.3
       83      3660       2.8
       84      3710       2.2
       85      3760       2.9
       86      3810       2.4
       87      3860       1.4
       88      3910       1.5
       89      3960       1.5
       90      4010       0.8
       91      4060       0.2
       92      4110       0.3
       93      4160      -0.1
       94      4210      -1.4
       95      4260      -1.5
       96      4310      -1.1
       97      4360      -1.8
       98      4410      -2.4
       99      4460      -1.8
      100      4510      -1.2
      101      4560      -2.3
      102      4610      -1.0
      103      4660      -0.2
      104      4710      -0.7
      105      4760      -1.0
      106      4810      -0.1
      107      4860      -0.5
      108      4910      -2.3
      109      4960      -1.7
      110      5010      -1.2
      111      5060      -0.8
      112      5110      -0.3
      113      5160       0.0
      114      5210      -0.1
      115      5260       0.7
      116      5310       1.0
      117      5360       0.9
      118      5410       0.6
      119      5460       1.1
      120      5510       1.4
      121      5560       0.5
      122      5610       0.5
      123      5660       1.1
