  section         X    mean y
        1      -440       1.4
        2      -390       1.7
        3      -340       1.7
        4      -290       1.4
        5      -240       1.5
        6      -190       1.8
        7      -140       2.1
        8       -90       2.4
        9       -40       3.1
       10        10       2.8
       11        60       4.0
       12       110       3.2
       13       160       3.8
       14       210       4.1
       15       260       2.8
       16       310       3.8
       17       360       3.1
       18       410       2.6
       19       460       1.9
       20       510       1.5
       21       560       2.0
       22       610       1.8
       23       660       2.0
       24       710       1.7
       25       760       2.4
       26       810       1.8
       27       860       2.3
       28       910       1.7
       29       960       2.4
       30      1010       2.1
       31      1060       2.7
       32      1110       2.4
       33      1160       2.9
       34      1210       2.3
       35      1260       2.6
       36      1310       2.2
       37      1360       2.6
       38      1410       2.3
       39      1460       2.1
       40      1510       1.5
       41      1560       1.4
       42      1610       1.1
       43      1660       1.0
       44      1710       2.1
       45      1760       1.7
       46      1810       1.9
       47      1860       1.4
       48      1910       0.8
       49      1960      -0.3
       50      2010      -0.6
       51      2060      -0.5
       52      2110      -0.7
       53      2160      -1.1
       54      2210      -2.5
       55      2260      -1.1
       56      2310      -1.4
       57      2360      -0.7
       58      2410      -0.4
       59      2460      -1.1
       60      2510       0.2
       61      2560      -0.2
       62      2610       0.8
       63      2660       0.7
       64      2710       0.8
       65      2760       1.5
       66      2810       1.1
       67      2860       1.8
       68      2910       1.0
       69      2960       0.9
       70      3010       1.3
       71      3060       1.6
       72      3110       1.7
       73      3160       1.4
       74      3210       1.7
       75      3260       2.2
       76      3310       1.4
       77      3360       1.3
       78      3410       1.4
       79      3460       0.4
       80      3510       0.3
       81      3560      -0.5
       82      3610      -0.7
       83      3660      -0.3
       84      3710      -1.9
       85      3760      -0.7
       86      3810      -0.8
       87      3860      -1.5
       88      3910      -1.4
       89      3960      -1.4
       90      4010      -1.5
       91      4060      -1.2
       92      4110      -1.1
       93      4160      -0.4
       94      4210      -1.2
       95      4260      -1.6
       96      4310      -0.7
       97      4360      -1.9
       98      4410      -1.7
       99      4460      -1.0
      100      4510      -1.7
      101      4560      -1.5
      102      4610      -0.3
      103      4660      -0.9
      104      4710      -0.8
      105      4760      -0.5
      106      4810      -0.8
      107      4860      -0.4
      108      4910      -0.5
      109      4960      -0.4
      110      5010      -0.6
      111      5060      -0.3
      112      5110       0.5
      113      5160      -0.1
      114      5210      -0.1
      115      5260       0.8
      116      5310       0.3
      117      5360       0.7
      118      5410       2.2
      119      5460       0.9
      120      5510       1.1
      121      5560       1.7
      122      5610       0.8
      123      5660       1.3
      124      5710       1.2
      125      5760      -0.4
      126      5810       0.2
      127      5860      -0.8
      128      5910      -0.9
      129      5960      -0.2
      130      6010      -0.8
      131      6060      -0.4
      132      6110      -1.0
      133      6160      -1.2
      134      6210      -0.7
      135      6260      -1.1
      136      6310      -1.1
      137      6360      -1.3
      138      6410      -0.9
      139      6460      -0.3
      140      6510       0.1
      141      6560       1.6
      142      6610       1.3
      143      6660       1.1
      144      6710       1.7
      145      6760       1.2
      146      6810       2.6
      147      6860       2.3
      148      6910       1.5
      149      6960       2.1
      150      7010       0.8
      151      7060       1.4
      152      7110       1.5
      153      7160       1.0
      154      7210       1.8
      155      7260       1.2
      156      7310       0.2
      157      7360      -0.1
      158      7410      -0.2
      159      7460      -0.5
      160      7510      -1.4
      161      7560      -0.4
      162      7610      -0.7
      163      7660       0.4
      164      7710       0.1
      165      7760       0.1
      166      7810       0.5
      167      7860      -0.5
      168      7910       0.5
      169      7960      -0.2
      170      8010      -0.6
      171      8060      -0.3
      172      8110      -1.5
      173      8160      -0.5
      174      8210      -0.2
      175      8260       0.4
      176      8310       1.0
      177      8360       1.7
      178      8410       1.5
      179      8460       0.8
      180      8510       1.1
      181      8560       0.1
      182      8610       1.3
      183      8660       0.0
      184      8710      -0.2
      185      8760      -0.4
      186      8810      -1.8
      187      8860      -1.7
      188      8910      -3.0
      189      8960      -3.0
      190      9010      -2.9
      191      9060      -3.5
      192      9110      -2.9
      193      9160      -2.3
      194      9210      -1.6
      195      9260      -1.5
      196      9310      -0.4
      197      9360      -1.5
      198      9410      -1.0
      199      9460      -0.3
      200      9510      -1.2
      201      9560       0.1
      202      9610      -1.2
      203      9660      -0.6
      204      9710      -0.7
      205      9760      -1.2
      206      9810      -1.5
      207      9860      -1.8
      208      9910      -0.6
      209      9960      -0.4
      210     10010      -0.1
      211     10060      -0.4
      212     10110      -0.4
      213     10160      -0.1
      214     10210      -0.4
      215     10260       0.3
      216     10310      -1.7
      217     10360      -0.7
      218     10410      -1.0
      219     10460      -2.4
      220     10510      -1.1
      221     10560      -1.6
      222     10610      -1.2
      223     10660      -1.3
      224     10710      -0.6
      225     10760      -1.1
      226     10810      -0.2
      227     10860      -0.5
      228     10910      -0.2
      229     10960       0.4
      230     11010      -1.0
      231     11060       0.2
      232     11110      -0.6
      233     11160      -0.5
      234     11210      -0.3
      235     11260      -0.5
      236     11310       0.1
      237     11360      -0.4
      238     11410       0.1
      239     11460      -0.7
      240     11510      -0.8
      241     11560      -1.4
      242     11610      -0.9
      243     11660      -0.9
      244     11710      -1.5
      245     11760      -0.5
      246     11810      -2.2
      247     11860      -2.5
      248     11910      -2.5
      249     11960      -3.0
      250     12010      -2.3
      251     12060      -2.7
      252     12110      -2.1
