  section         X    mean y
        1      -440       1.4
        2      -390       1.4
        3      -340       1.4
        4      -290       0.8
        5      -240       1.7
        6      -190       2.2
        7      -140       1.7
        8       -90       3.0
        9       -40       2.6
       10        10       2.5
       11        60       2.6
       12       110       2.7
       13       160       3.0
       14       210       2.6
       15       260       1.9
       16       310       2.4
       17       360       2.0
       18       410      -0.3
       19       460       0.2
       20       510       0.3
       21       560       0.4
       22       610       0.2
       23       660       0.2
       24       710       0.8
       25       760       0.8
       26       810       0.4
       27       860       1.2
       28       910       1.6
       29       960       0.9
       30      1010       0.8
       31      1060       1.7
       32      1110       1.8
       33      1160       0.9
       34      1210       1.3
       35      1260       1.4
       36      1310       2.0
       37      1360       2.7
       38      1410       2.1
       39      1460       2.6
       40      1510       2.4
       41      1560       1.0
       42      1610       2.2
       43      1660       2.6
       44      1710       1.3
       45      1760       1.5
       46      1810       2.4
       47      1860       2.5
       48      1910       1.2
       49      1960       2.0
       50      2010       2.0
       51      2060       1.1
       52      2110       1.5
       53      2160       1.7
       54      2210       1.5
       55      2260       0.8
       56      2310       1.0
       57      2360       0.9
       58      2410       1.0
       59      2460       0.7
       60      2510       0.0
       61      2560       0.2
       62      2610       0.7
       63      2660       0.1
       64      2710       0.1
       65      2760      -0.1
       66      2810       0.7
       67      2860       0.2
       68      2910       0.3
       69      2960       0.5
       70      3010       0.2
       71      3060       0.4
       72      3110       0.3
       73      3160       0.4
       74      3210       0.7
       75      3260       1.2
       76      3310       1.6
       77      3360       0.7
       78      3410       1.4
       79      3460       2.2
       80      3510       1.8
       81      3560       1.2
       82      3610       1.5
       83      3660       1.6
       84      3710       1.4
       85      3760       1.1
       86      3810       1.5
       87      3860       0.9
       88      3910       0.5
       89      3960       0.4
       90      4010       1.1
       91      4060       0.6
       92      4110       0.2
       93      4160       0.2
       94      4210       0.3
       95      4260       0.0
       96      4310       0.2
       97      4360       0.5
       98      4410       0.1
       99      4460       0.0
      100      4510       0.2
      101      4560       0.5
      102      4610      -0.3
      103      4660       0.1
      104      4710       0.5
      105      4760      -0.2
      106      4810      -0.5
      107      4860       0.3
      108      4910       0.8
      109      4960       0.4
      110      5010       0.8
      111      5060       1.3
      112      5110       0.6
      113      5160       0.4
      114      5210       1.5
      115      5260       0.7
      116      5310       0.5
      117      5360       0.7
      118      5410       0.9
      119      5460      -0.1
      120      5510       0.0
      121      5560       0.3
      122      5610      -0.3
      123      5660      -0.5
      124      5710      -0.3
      125      5760      -0.5
      126      5810      -1.5
      127      5860      -1.5
      128      5910      -1.0
      129      5960      -1.3
      130      6010      -1.3
      131      6060      -1.1
      132      6110      -1.5
      133      6160      -2.2
      134      6210      -1.6
      135      6260      -1.6
      136      6310      -1.8
      137      6360      -1.0
      138      6410       0.0
      139      6460      -0.8
      140      6510      -1.0
      141      6560       0.1
      142      6610       0.1
      143      6660       0.6
      144      6710       1.8
      145      6760       1.2
      146      6810       0.6
      147      6860       0.9
      148      6910       1.4
      149      6960       1.2
      150      7010       1.3
      151      7060       1.1
      152      7110       0.4
      153      7160       0.2
      154      7210       0.9
      155      7260       0.9
      156      7310      -0.7
      157      7360      -0.4
      158      7410      -0.9
      159      7460      -0.9
      160      7510      -0.6
      161      7560       0.0
      162      7610      -0.5
      163      7660      -0.6
      164      7710      -0.2
      165      7760      -0.4
      166      7810      -0.1
      167      7860       0.3
      168      7910       0.0
      169      7960      -0.7
      170      8010      -0.6
      171      8060      -1.5
      172      8110      -3.0
      173      8160      -2.2
      174      8210      -0.9
      175      8260      -0.9
      176      8310      -0.9
      177      8360      -0.6
      178      8410      -0.6
      179      8460       0.0
      180      8510       0.8
      181      8560       0.5
      182      8610       0.6
      183      8660       1.7
      184      8710       1.3
      185      8760       0.8
      186      8810       0.8
      187      8860       0.3
      188      8910       0.0
      189      8960      -0.1
      190      9010      -0.7
      191      9060      -1.3
