  section         X    mean y
        1      -440       2.2
        2      -390       1.9
        3      -340       1.7
        4      -290       1.3
        5      -240       1.0
        6      -190       0.5
        7      -140       0.3
        8       -90       0.0
        9       -40       0.3
       10        10      -0.5
       11        60       0.7
       12       110       0.7
       13       160       0.7
       14       210      -0.3
       15       260      -0.5
       16       310      -0.1
       17       360      -1.4
       18       410      -0.5
       19       460      -0.9
       20       510      -0.5
       21       560      -1.1
       22       610      -1.8
       23       660      -1.1
       24       710      -1.6
       25       760      -0.9
       26       810      -0.9
       27       860      -1.0
       28       910      -0.6
       29       960      -1.1
       30      1010      -0.4
       31      1060       0.7
       32      1110       0.4
       33      1160       1.2
       34      1210       0.9
       35      1260       1.0
       36      1310       0.3
       37      1360       0.1
       38      1410       0.6
       39      1460       0.9
       40      1510       1.9
       41      1560       1.9
       42      1610       1.7
       43      1660       2.6
       44      1710       2.4
       45      1760       3.1
       46      1810       2.5
       47      1860       3.2
       48      1910       2.8
       49      1960       3.1
       50      2010       2.5
       51      2060       3.3
       52      2110       3.1
       53      2160       3.8
       54      2210       3.5
       55      2260       4.2
       56      2310       3.9
       57      2360       4.5
       58      2410       3.9
       59      2460       4.7
       60      2510       4.5
       61      2560       5.2
       62      2610       5.2
       63      2660       5.0
       64      2710       4.9
       65      2760       4.3
       66      2810       5.6
       67      2860       5.1
       68      2910       5.0
       69      2960       4.7
       70      3010       5.1
       71      3060       3.5
       72      3110       3.2
       73      3160       2.3
       74      3210       2.2
       75      3260       2.2
       76      3310       0.9
       77      3360       0.9
       78      3410       0.4
       79      3460       1.3
       80      3510       0.8
       81      3560       1.0
       82      3610       0.9
       83      3660       0.8
       84      3710       0.3
       85      3760      -0.6
       86      3810       0.3
       87      3860      -0.1
       88      3910       0.2
       89      3960      -0.4
       90      4010       0.4
       91      4060       0.5
       92      4110      -0.4
       93      4160      -0.2
       94      4210      -0.8
       95      4260      -0.1
       96      4310      -0.9
       97      4360      -0.2
       98      4410      -1.0
       99      4460      -0.6
      100      4510      -0.3
      101      4560       0.1
      102      4610       0.5
      103      4660      -0.1
      104      4710       0.1
      105      4760      -0.3
      106      4810       0.4
      107      4860      -0.1
      108      4910       0.3
      109      4960       0.2
      110      5010       0.0
      111      5060       0.6
      112      5110       0.1
      113      5160       0.7
      114      5210       0.0
      115      5260       0.8
      116      5310       0.1
      117      5360       0.0
      118      5410       0.3
      119      5460       0.1
      120      5510       0.1
      121      5560      -0.1
      122      5610       0.5
      123      5660       0.3
      124      5710       0.4
      125      5760       0.1
      126      5810       0.2
      127      5860       0.7
      128      5910       0.7
      129      5960       1.5
      130      6010       0.4
      131      6060       1.0
      132      6110       0.0
      133      6160       0.4
      134      6210      -0.5
      135      6260      -1.0
      136      6310      -1.4
      137      6360      -1.4
      138      6410      -1.5
      139      6460      -1.9
      140      6510      -1.0
      141      6560      -1.3
      142      6610      -0.6
      143      6660      -0.8
      144      6710       0.1
      145      6760       0.0
      146      6810       0.4
      147      6860       0.8
      148      6910       0.5
      149      6960       1.6
      150      7010       1.4
      151      7060       1.9
      152      7110       1.2
      153      7160       1.9
      154      7210       1.0
      155      7260       1.5
      156      7310       1.5
      157      7360       1.9
      158      7410       2.3
      159      7460       2.1
      160      7510       2.2
      161      7560       1.9
      162      7610       1.7
      163      7660       0.1
      164      7710       1.2
      165      7760       1.3
      166      7810       1.6
      167      7860       1.0
      168      7910       0.7
      169      7960       1.1
      170      8010       0.9
      171      8060       1.1
      172      8110       0.7
      173      8160       0.6
      174      8210       0.5
      175      8260       0.3
      176      8310      -0.1
      177      8360      -0.7
      178      8410      -1.5
      179      8460      -1.7
      180      8510      -1.5
      181      8560       0.0
      182      8610       1.5
      183      8660       1.6
      184      8710       0.1
      185      8760      -1.0
      186      8810       0.8
      187      8860      -0.7
      188      8910      -0.8
      189      8960      -1.3
      190      9010      -0.9
      191      9060      -1.5
      192      9110      -1.5
      193      9160      -1.5
      194      9210      -1.5
      195      9260      -1.7
      196      9310      -2.3
      197      9360      -1.9
      198      9410      -2.5
      199      9460      -2.1
      200      9510      -2.4
      201      9560      -2.3
      202      9610      -2.2
      203      9660      -2.6
      204      9710      -2.4
      205      9760      -2.7
      206      9810      -1.8
      207      9860      -2.5
      208      9910      -1.7
      209      9960      -2.0
      210     10010      -1.1
      211     10060      -1.1
      212     10110      -0.9
      213     10160      -0.2
      214     10210      -0.8
      215     10260       0.1
      216     10310      -0.5
      217     10360      -0.5
      218     10410      -1.3
      219     10460      -1.1
      220     10510      -1.2
      221     10560      -0.5
      222     10610      -0.3
      223     10660      -0.4
      224     10710      -0.3
      225     10760      -0.7
      226     10810      -0.5
      227     10860      -1.8
      228     10910      -1.2
      229     10960      -2.1
      230     11010      -2.3
      231     11060      -1.0
      232     11110      -0.4
      233     11160       0.4
      234     11210      -2.0
      235     11260      -1.4
      236     11310      -3.0
      237     11360      -2.2
      238     11410      -2.7
      239     11460      -1.7
      240     11510      -1.2
      241     11560      -1.1
      242     11610      -0.9
      243     11660      -1.5
      244     11710      -0.8
      245     11760      -1.5
      246     11810      -1.6
      247     11860      -1.5
      248     11910      -1.7
      249     11960      -1.5
      250     12010      -2.0
      251     12060      -1.2
      252     12110      -2.0
      253     12160      -1.8
      254     12210      -1.9
      255     12260      -1.5
      256     12310      -2.1
      257     12360      -1.9
      258     12410      -2.1
      259     12460      -2.8
      260     12510      -2.5
      261     12560      -3.1
      262     12610      -2.4
      263     12660      -2.8
      264     12710      -2.9
      265     12760      -3.3
      266     12810      -3.3
      267     12860      -3.2
      268     12910      -3.5
      269     12960      -3.0
      270     13010      -3.2
      271     13060      -2.4
      272     13110      -3.0
      273     13160      -2.5
      274     13210      -2.8
      275     13260      -3.2
      276     13310      -3.5
      277     13360      -3.8
      278     13410      -3.1
      279     13460      -3.5
