  section         X    mean y
        1      -440       0.9
        2      -390       0.8
        3      -340       1.5
        4      -290       1.2
        5      -240       1.4
        6      -190       0.8
        7      -140       2.1
        8       -90       1.6
        9       -40       1.7
       10        10       1.6
       11        60       1.1
       12       110       1.4
       13       160       1.6
       14       210       0.6
       15       260       0.4
       16       310       0.0
       17       360      -0.4
       18       410      -1.3
       19       460      -1.3
       20       510      -0.8
       21       560      -2.2
       22       610      -2.3
       23       660      -3.4
       24       710      -3.6
       25       760      -3.3
       26       810      -2.3
       27       860      -2.0
       28       910      -1.4
       29       960      -1.1
       30      1010      -0.5
       31      1060       0.1
       32      1110       0.7
       33      1160       0.8
       34      1210       2.1
       35      1260       1.8
       36      1310       2.3
       37      1360       2.2
       38      1410       3.6
       39      1460       3.2
       40      1510       4.7
       41      1560       4.2
       42      1610       4.1
       43      1660       4.4
       44      1710       5.3
       45      1760       4.8
       46      1810       5.3
       47      1860       4.8
       48      1910       4.6
       49      1960       4.0
       50      2010       3.7
       51      2060       3.7
       52      2110       2.9
       53      2160       2.9
       54      2210       2.2
       55      2260       2.6
       56      2310       3.3
       57      2360       4.0
       58      2410       3.2
       59      2460       3.4
       60      2510       3.3
       61      2560       1.8
       62      2610       1.9
       63      2660       1.2
       64      2710       1.7
       65      2760       0.8
       66      2810       0.8
       67      2860       0.4
       68      2910      -0.5
       69      2960       1.0
       70      3010       0.7
       71      3060       0.8
       72      3110       0.3
       73      3160       0.7
       74      3210       0.0
       75      3260       0.1
       76      3310       0.3
       77      3360      -0.4
       78      3410       0.6
       79      3460       0.7
       80      3510       1.5
       81      3560       1.3
       82      3610       1.5
       83      3660       1.3
       84      3710       1.1
       85      3760       0.7
       86      3810       0.7
       87      3860       2.1
       88      3910       1.6
       89      3960       2.2
       90      4010       1.7
       91      4060       1.4
       92      4110       1.9
       93      4160       1.4
       94      4210       2.1
       95      4260       1.5
       96      4310       1.7
       97      4360       1.0
       98      4410       0.7
       99      4460       0.7
      100      4510       0.8
      101      4560       0.6
      102      4610       1.0
      103      4660       1.4
      104      4710       0.8
      105      4760       0.7
      106      4810       0.0
      107      4860       1.2
      108      4910       0.8
      109      4960       1.2
      110      5010       1.1
      111      5060       0.9
      112      5110       0.8
      113      5160       0.5
      114      5210       0.7
      115      5260       0.5
      116      5310       0.8
      117      5360       0.3
      118      5410       0.6
      119      5460      -0.1
      120      5510       0.0
      121      5560       0.2
      122      5610      -0.1
      123      5660       0.1
      124      5710      -0.6
      125      5760      -0.1
      126      5810      -0.8
      127      5860       0.2
      128      5910       0.1
      129      5960       1.0
      130      6010       0.8
      131      6060       0.8
      132      6110       0.7
      133      6160      -0.2
      134      6210      -0.8
      135      6260      -1.8
      136      6310      -1.8
      137      6360      -2.6
      138      6410      -2.1
      139      6460      -2.6
      140      6510      -2.3
      141      6560      -2.8
      142      6610      -2.3
      143      6660      -2.0
      144      6710      -2.5
      145      6760      -1.6
      146      6810      -2.0
      147      6860      -0.8
      148      6910      -1.4
      149      6960      -0.9
      150      7010      -0.9
      151      7060      -0.7
      152      7110      -0.9
      153      7160      -0.9
      154      7210      -0.5
      155      7260      -0.6
      156      7310      -0.5
      157      7360      -0.9
      158      7410       0.2
      159      7460      -0.2
      160      7510       0.7
      161      7560       0.7
      162      7610       1.6
      163      7660       1.6
      164      7710       1.8
      165      7760       1.7
      166      7810       1.3
      167      7860       1.2
      168      7910       1.9
