  section         X    mean y
        1      -440      -0.7
        2      -390      -0.3
        3      -340      -0.6
        4      -290      -0.4
        5      -240      -0.4
        6      -190      -0.4
        7      -140       0.3
        8       -90      -0.2
        9       -40       0.5
       10        10       0.1
       11        60       0.4
       12       110       0.4
       13       160       0.0
       14       210       0.4
       15       260       0.1
       16       310       0.8
       17       360       1.0
       18       410       1.1
       19       460       1.4
       20       510       1.0
       21       560       1.1
       22       610       0.0
       23       660       0.9
       24       710       0.3
       25       760       0.5
       26       810       0.7
       27       860       2.1
       28       910       1.5
       29       960       0.9
       30      1010       1.8
       31      1060       1.3
       32      1110       1.1
       33      1160       0.7
       34      1210       1.1
       35      1260       0.3
       36      1310       0.7
       37      1360       0.0
       38      1410       0.3
       39      1460      -0.2
       40      1510       0.1
       41      1560      -0.1
       42      1610      -0.1
       43      1660      -0.3
       44      1710      -0.5
       45      1760      -0.7
       46      1810      -1.4
       47      1860      -1.4
       48      1910      -1.1
       49      1960      -0.2
       50      2010      -0.5
       51      2060      -0.3
       52      2110      -0.7
       53      2160      -0.3
       54      2210      -0.7
       55      2260      -0.2
       56      2310      -0.5
       57      2360       0.3
       58      2410      -0.1
       59      2460       0.5
       60      2510       0.1
       61      2560       1.2
       62      2610       1.2
       63      2660       1.5
       64      2710       1.4
       65      2760       1.5
       66      2810       2.1
       67      2860       1.8
       68      2910       2.4
       69      2960       2.0
       70      3010       2.0
       71      3060       1.7
       72      3110       2.2
       73      3160       1.0
       74      3210       1.8
       75      3260       0.7
       76      3310       1.2
       77      3360       0.6
       78      3410       1.2
       79      3460       0.2
       80      3510       0.4
       81      3560      -0.6
       82      3610      -0.1
       83      3660      -0.5
       84      3710      -0.4
       85      3760      -0.6
       86      3810       0.0
       87      3860      -0.4
       88      3910      -0.3
       89      3960      -0.8
       90      4010      -0.9
       91      4060      -0.1
       92      4110      -0.3
       93      4160       0.3
       94      4210      -0.1
       95      4260       0.3
       96      4310       0.4
       97      4360       0.8
       98      4410       1.0
       99      4460       0.8
      100      4510       0.2
      101      4560       1.3
      102      4610       1.0
      103      4660       1.3
      104      4710       0.3
      105      4760       1.0
      106      4810       0.0
      107      4860       0.8
      108      4910       0.1
      109      4960       0.5
      110      5010       0.3
      111      5060       1.0
      112      5110       0.6
      113      5160       1.1
      114      5210       0.4
      115      5260       0.6
      116      5310       0.0
      117      5360       0.3
      118      5410      -0.5
      119      5460       0.1
      120      5510      -0.7
      121      5560       0.2
      122      5610      -0.6
      123      5660      -0.3
      124      5710      -1.1
      125      5760      -0.8
      126      5810      -0.9
      127      5860      -0.5
      128      5910      -0.3
      129      5960      -0.1
      130      6010       0.1
      131      6060       1.0
      132      6110       1.1
      133      6160       1.1
      134      6210       0.0
      135      6260       0.8
      136      6310       0.1
      137      6360       0.5
      138      6410      -0.9
      139      6460      -0.4
      140      6510      -0.8
      141      6560      -0.2
      142      6610      -0.6
      143      6660      -0.5
      144      6710      -0.8
      145      6760      -0.4
      146      6810      -0.9
      147      6860      -1.2
      148      6910      -1.3
      149      6960      -1.2
      150      7010      -1.0
      151      7060      -1.2
      152      7110      -0.4
      153      7160      -0.2
      154      7210      -0.1
      155      7260       0.5
      156      7310       0.6
      157      7360       0.7
      158      7410       1.0
      159      7460       0.7
      160      7510       0.7
      161      7560       0.5
      162      7610      -0.6
      163      7660       0.3
      164      7710       1.5
      165      7760       1.6
      166      7810       1.7
      167      7860       1.6
      168      7910       1.6
      169      7960       1.4
      170      8010       1.5
      171      8060       1.7
      172      8110       1.6
      173      8160       1.8
      174      8210       2.0
      175      8260       1.9
      176      8310       2.3
      177      8360       2.2
      178      8410       2.5
      179      8460       2.1
      180      8510       2.0
      181      8560       1.3
      182      8610       1.1
      183      8660       1.1
      184      8710       1.9
      185      8760       2.6
      186      8810       1.8
      187      8860       0.8
      188      8910       0.8
      189      8960       0.3
      190      9010       0.4
      191      9060       0.4
      192      9110       0.7
      193      9160       0.9
      194      9210       0.4
      195      9260       0.3
      196      9310      -0.1
      197      9360       0.1
      198      9410      -0.1
      199      9460      -0.3
      200      9510      -0.7
      201      9560      -0.7
      202      9610      -0.7
      203      9660      -0.7
      204      9710      -0.4
      205      9760      -0.1
      206      9810       0.1
      207      9860      -0.3
      208      9910      -0.6
      209      9960      -0.3
      210     10010      -0.5
      211     10060      -0.5
      212     10110      -1.0
      213     10160      -1.0
