  section         X    mean y
        1      -440      -0.7
        2      -390      -1.6
        3      -340      -1.3
        4      -290      -1.5
        5      -240      -1.2
        6      -190      -1.5
        7      -140      -1.2
        8       -90      -1.4
        9       -40      -0.5
       10        10      -1.0
       11        60      -0.1
       12       110      -0.4
       13       160       0.1
       14       210      -0.1
       15       260      -0.1
       16       310       0.1
       17       360      -0.1
       18       410      -0.5
       19       460      -0.7
       20       510       0.1
       21       560      -0.2
       22       610       0.1
       23       660      -0.2
       24       710       0.2
       25       760       0.0
       26       810       1.0
       27       860       0.4
       28       910       0.6
       29       960       0.0
       30      1010      -0.1
       31      1060      -0.6
       32      1110      -0.9
       33      1160      -1.3
       34      1210      -1.0
       35      1260      -0.9
       36      1310      -0.1
       37      1360       0.1
       38      1410      -0.1
       39      1460       0.1
       40      1510      -0.7
       41      1560      -0.1
       42      1610      -0.9
       43      1660      -0.4
       44      1710      -1.1
       45      1760      -0.6
       46      1810      -1.0
       47      1860      -0.6
       48      1910      -0.4
       49      1960      -0.2
       50      2010      -0.1
       51      2060      -0.3
       52      2110       0.2
       53      2160      -0.3
       54      2210       0.2
       55      2260      -0.4
       56      2310       0.0
       57      2360      -0.2
       58      2410       0.1
       59      2460      -0.3
       60      2510      -0.2
       61      2560       0.0
       62      2610       0.2
       63      2660       0.7
       64      2710       0.5
       65      2760       1.0
       66      2810       0.4
       67      2860       0.8
       68      2910       0.2
       69      2960       0.6
       70      3010       0.6
       71      3060       0.4
       72      3110       0.4
       73      3160      -0.1
       74      3210       0.3
       75      3260      -0.3
       76      3310       0.7
       77      3360       0.4
       78      3410       1.2
       79      3460       0.7
       80      3510       0.2
       81      3560      -0.7
       82      3610      -0.8
       83      3660      -0.2
       84      3710       0.0
       85      3760       0.1
       86      3810      -0.4
       87      3860       0.5
       88      3910       0.1
       89      3960       0.4
       90      4010       0.3
       91      4060       0.4
       92      4110       0.3
       93      4160      -0.5
       94      4210      -0.2
       95      4260      -0.2
       96      4310       0.5
       97      4360       0.3
       98      4410       0.7
       99      4460       0.4
      100      4510       0.6
      101      4560       1.1
      102      4610       0.9
      103      4660       1.2
      104      4710       0.0
      105      4760       0.6
      106      4810       0.3
      107      4860       0.4
      108      4910       0.2
      109      4960       0.2
      110      5010       0.0
      111      5060      -0.1
      112      5110       0.6
      113      5160       0.2
      114      5210       0.7
      115      5260       0.4
      116      5310       0.6
      117      5360       0.7
      118      5410       1.3
      119      5460       2.1
      120      5510       1.6
      121      5560       2.2
      122      5610       1.9
      123      5660       2.7
      124      5710       2.6
      125      5760       2.6
      126      5810       2.7
      127      5860       2.6
      128      5910       2.6
      129      5960       2.0
      130      6010       1.7
      131      6060       0.9
      132      6110       1.4
      133      6160       1.6
      134      6210       0.8
      135      6260       0.1
      136      6310      -0.7
      137      6360      -0.6
      138      6410      -1.0
      139      6460      -0.1
      140      6510      -0.5
      141      6560      -0.2
      142      6610      -0.3
      143      6660       0.4
      144      6710       0.5
      145      6760       0.0
      146      6810       0.5
      147      6860      -0.1
      148      6910       0.1
      149      6960       0.1
      150      7010       0.3
      151      7060       0.5
      152      7110       0.3
      153      7160       0.8
      154      7210      -0.2
      155      7260       0.1
      156      7310      -0.2
      157      7360      -0.6
      158      7410      -0.6
      159      7460      -2.2
      160      7510      -1.2
      161      7560      -1.4
      162      7610      -0.9
      163      7660      -0.3
      164      7710      -0.4
      165      7760       0.2
      166      7810      -0.2
      167      7860       0.3
      168      7910       0.5
      169      7960       0.9
      170      8010       1.2
      171      8060       1.4
      172      8110       1.7
      173      8160       1.2
      174      8210       1.9
      175      8260       1.8
      176      8310       1.0
      177      8360       1.0
      178      8410       0.3
      179      8460       0.9
      180      8510       0.1
      181      8560      -0.1
      182      8610       0.0
      183      8660      -0.3
      184      8710      -0.7
      185      8760      -0.7
      186      8810      -0.2
      187      8860      -0.3
      188      8910      -0.1
      189      8960      -0.3
      190      9010      -0.7
      191      9060      -0.5
      192      9110      -0.6
      193      9160      -0.1
      194      9210       0.0
      195      9260      -0.2
      196      9310       0.3
      197      9360      -0.4
      198      9410       0.6
      199      9460       0.3
      200      9510       0.8
      201      9560       0.8
      202      9610       0.4
      203      9660       0.5
      204      9710      -0.1
      205      9760      -0.2
      206      9810      -0.6
      207      9860      -1.0
      208      9910      -0.1
      209      9960      -0.3
      210     10010       0.4
      211     10060       0.3
      212     10110       0.5
      213     10160       1.1
      214     10210       0.5
      215     10260       1.2
      216     10310       1.3
      217     10360       1.8
      218     10410       1.7
      219     10460       1.7
      220     10510       2.2
      221     10560       1.7
      222     10610       2.0
      223     10660       1.7
      224     10710       1.6
      225     10760       2.0
      226     10810       1.6
      227     10860       1.3
      228     10910       1.0
      229     10960       0.7
      230     11010       0.8
      231     11060       0.3
      232     11110       0.5
      233     11160       0.0
      234     11210      -0.2
      235     11260       0.1
      236     11310      -0.8
      237     11360      -0.7
      238     11410      -0.9
      239     11460      -1.2
      240     11510      -1.2
      241     11560      -1.4
      242     11610      -0.7
      243     11660      -1.4
      244     11710      -0.7
      245     11760      -1.0
      246     11810      -1.1
      247     11860      -0.9
      248     11910      -0.9
      249     11960      -0.5
      250     12010      -0.7
