  section         X    mean y
        1      -440      -0.7
        2      -390      -1.2
        3      -340      -1.2
        4      -290      -1.8
        5      -240      -1.6
        6      -190      -1.7
        7      -140      -1.5
        8       -90      -0.9
        9       -40      -0.7
       10        10       0.0
       11        60       0.0
       12       110      -0.3
       13       160       0.3
       14       210      -0.6
       15       260      -0.2
       16       310      -0.7
       17       360      -0.5
       18       410      -1.0
       19       460      -0.8
       20       510      -0.6
       21       560      -1.1
       22       610      -1.0
       23       660      -1.5
       24       710      -0.9
       25       760      -1.3
       26       810      -0.9
       27       860      -1.2
       28       910      -0.7
       29       960      -0.7
       30      1010      -0.7
       31      1060      -0.3
       32      1110      -0.3
       33      1160       1.5
       34      1210       1.1
       35      1260       1.9
       36      1310       1.1
       37      1360       0.6
       38      1410       0.1
       39      1460       0.2
       40      1510      -0.3
       41      1560      -0.6
       42      1610      -0.7
       43      1660      -1.5
       44      1710      -1.0
       45      1760      -1.8
       46      1810      -1.0
       47      1860      -1.3
       48      1910      -0.2
       49      1960      -0.4
       50      2010       0.1
       51      2060      -0.1
       52      2110      -0.3
       53      2160      -0.4
       54      2210      -0.6
       55      2260      -0.2
       56      2310      -0.3
       57      2360       0.2
       58      2410      -0.9
       59      2460      -0.4
       60      2510      -0.7
       61      2560       0.1
       62      2610      -0.7
       63      2660      -0.8
       64      2710      -0.6
       65      2760      -0.2
       66      2810       0.1
       67      2860       0.0
       68      2910       0.3
       69      2960       0.0
       70      3010       0.1
       71      3060      -0.7
       72      3110      -0.4
       73      3160      -1.7
       74      3210      -1.5
       75      3260      -1.7
       76      3310      -1.0
       77      3360      -0.6
       78      3410      -0.3
       79      3460       0.3
       80      3510      -0.5
       81      3560       0.0
       82      3610      -0.6
       83      3660       0.5
       84      3710       0.5
       85      3760       0.6
       86      3810       0.3
       87      3860       1.1
       88      3910       0.6
       89      3960       1.1
       90      4010       0.9
       91      4060       0.5
       92      4110       1.0
       93      4160       0.7
       94      4210       1.3
       95      4260       0.6
       96      4310       0.7
       97      4360      -0.2
       98      4410       0.5
       99      4460       0.2
      100      4510       0.8
      101      4560       0.3
      102      4610       0.6
      103      4660       0.2
      104      4710       0.8
      105      4760       0.3
      106      4810       0.4
      107      4860       0.5
      108      4910       0.3
      109      4960       0.8
      110      5010       0.6
      111      5060       1.2
      112      5110       1.1
      113      5160       1.7
      114      5210       1.4
      115      5260       2.1
      116      5310       1.6
      117      5360       2.3
      118      5410       2.2
      119      5460       2.8
      120      5510       2.7
      121      5560       2.8
      122      5610       2.4
      123      5660       2.0
      124      5710       2.9
      125      5760       1.8
      126      5810       2.6
      127      5860       2.0
      128      5910       1.9
      129      5960       1.4
      130      6010       1.3
      131      6060       1.3
      132      6110       2.0
      133      6160       0.6
      134      6210       0.7
      135      6260       0.7
      136      6310       1.0
      137      6360       1.2
      138      6410       1.1
      139      6460       1.4
      140      6510       0.9
      141      6560       0.8
      142      6610       0.4
      143      6660       0.8
      144      6710       0.4
