  section         X    mean y
        1      -440      -2.2
        2      -390      -2.0
        3      -340      -2.4
        4      -290      -1.8
        5      -240      -1.5
        6      -190      -1.1
        7      -140      -0.2
        8       -90      -0.2
        9       -40       0.2
       10        10       0.0
       11        60       0.8
       12       110       0.7
       13       160       1.4
       14       210       1.0
       15       260       1.8
       16       310       1.2
       17       360       1.9
       18       410       0.8
       19       460       1.9
       20       510       1.3
       21       560       2.1
       22       610       1.4
       23       660       1.1
       24       710       0.4
       25       760       0.7
       26       810      -0.3
       27       860      -0.4
       28       910      -0.8
       29       960      -0.5
       30      1010      -0.7
       31      1060      -0.1
       32      1110      -0.1
       33      1160       1.1
       34      1210       1.1
       35      1260       1.6
       36      1310       1.2
       37      1360       1.0
       38      1410       0.4
       39      1460       0.7
       40      1510       0.1
       41      1560       0.0
       42      1610      -0.3
       43      1660      -0.4
       44      1710      -0.3
       45      1760      -0.5
       46      1810      -0.7
       47      1860      -1.1
       48      1910      -0.3
       49      1960      -0.6
       50      2010      -0.2
       51      2060      -0.5
       52      2110      -0.2
       53      2160      -0.8
       54      2210      -0.2
       55      2260      -0.8
       56      2310      -0.1
       57      2360      -0.5
       58      2410      -0.1
       59      2460      -0.6
       60      2510      -0.2
       61      2560      -0.1
       62      2610      -0.4
       63      2660      -0.2
       64      2710       0.4
       65      2760       0.2
       66      2810       0.3
       67      2860       0.0
       68      2910       0.6
       69      2960       0.3
       70      3010       0.5
       71      3060       0.0
       72      3110      -0.5
       73      3160      -0.5
       74      3210      -1.1
       75      3260      -1.1
       76      3310      -2.3
       77      3360      -2.1
       78      3410      -2.3
       79      3460      -1.3
       80      3510      -1.3
       81      3560      -0.5
       82      3610      -0.6
       83      3660       0.2
       84      3710      -0.1
       85      3760       0.4
       86      3810       0.6
       87      3860       1.6
       88      3910       1.9
       89      3960       1.3
       90      4010       1.5
       91      4060       2.1
       92      4110       2.4
       93      4160       2.5
       94      4210       2.6
       95      4260       2.1
       96      4310       2.1
       97      4360       1.0
       98      4410       1.4
       99      4460       0.7
      100      4510       0.9
      101      4560       0.3
      102      4610       1.0
      103      4660       0.6
      104      4710       0.9
      105      4760       0.3
      106      4810       0.4
      107      4860       0.3
      108      4910       0.4
      109      4960       0.7
      110      5010       0.5
      111      5060       0.9
      112      5110       0.5
      113      5160       1.3
      114      5210       0.7
      115      5260       1.1
      116      5310       0.2
      117      5360       1.1
      118      5410       1.0
      119      5460       1.4
      120      5510       1.1
      121      5560       1.9
      122      5610       1.7
      123      5660       2.3
      124      5710       1.9
      125      5760       1.5
      126      5810       1.4
      127      5860       0.5
      128      5910       0.3
      129      5960       0.6
      130      6010       1.6
      131      6060       2.0
      132      6110       2.6
      133      6160       1.5
      134      6210       1.6
      135      6260       1.0
      136      6310       0.9
      137      6360       0.2
      138      6410       0.0
      139      6460      -0.2
      140      6510      -0.4
      141      6560       0.1
      142      6610      -0.1
      143      6660       0.1
      144      6710      -0.4
      145      6760       0.5
      146      6810       0.1
      147      6860       0.7
      148      6910       0.4
      149      6960       0.6
      150      7010       1.1
      151      7060       1.5
      152      7110       1.3
      153      7160       1.7
      154      7210       1.9
      155      7260       1.7
      156      7310       2.0
      157      7360       1.6
      158      7410       1.8
      159      7460       1.1
      160      7510       1.5
      161      7560       1.0
      162      7610       0.4
      163      7660      -0.6
      164      7710       0.3
      165      7760      -0.4
      166      7810       0.3
      167      7860       0.0
      168      7910       0.1
      169      7960      -0.5
      170      8010      -0.3
      171      8060      -0.5
      172      8110      -0.5
      173      8160       0.5
      174      8210      -0.1
      175      8260       0.9
      176      8310       0.2
      177      8360       0.3
      178      8410      -0.3
      179      8460      -0.1
      180      8510      -0.4
      181      8560      -0.1
      182      8610      -0.1
      183      8660       0.2
      184      8710       0.7
      185      8760       0.8
      186      8810       0.7
      187      8860       0.5
      188      8910       1.0
      189      8960       0.7
      190      9010       0.8
      191      9060       0.4
      192      9110       1.0
      193      9160       0.4
      194      9210       0.5
      195      9260      -0.2
      196      9310      -0.1
      197      9360      -0.2
      198      9410       0.2
      199      9460      -0.2
      200      9510      -0.5
      201      9560      -0.1
      202      9610      -0.1
      203      9660      -0.1
      204      9710      -0.2
      205      9760       0.0
      206      9810      -0.7
      207      9860      -0.8
      208      9910      -1.8
      209      9960      -1.0
      210     10010      -0.9
      211     10060      -0.1
      212     10110      -0.2
      213     10160       0.4
      214     10210      -0.1
      215     10260      -0.4
      216     10310      -0.6
      217     10360      -0.1
      218     10410       0.1
      219     10460       0.1
      220     10510       0.2
      221     10560      -0.6
      222     10610       0.1
      223     10660      -0.6
      224     10710       0.2
      225     10760      -0.5
      226     10810       0.3
      227     10860      -0.1
      228     10910       0.6
      229     10960      -0.4
      230     11010       0.0
      231     11060      -0.2
      232     11110       0.0
      233     11160       0.0
      234     11210      -0.3
      235     11260      -0.3
      236     11310      -1.2
      237     11360      -0.3
      238     11410      -0.7
      239     11460      -0.4
      240     11510      -1.2
      241     11560      -0.6
      242     11610      -0.7
      243     11660      -0.3
      244     11710      -0.4
      245     11760       0.0
      246     11810      -0.9
      247     11860      -1.0
      248     11910      -1.0
      249     11960      -1.2
      250     12010      -1.0
      251     12060      -1.7
      252     12110      -1.0
      253     12160      -1.5
      254     12210      -1.7
      255     12260      -1.7
      256     12310      -0.9
      257     12360      -1.1
      258     12410      -1.0
      259     12460      -1.9
      260     12510      -1.4
      261     12560      -2.3
      262     12610      -1.8
      263     12660      -2.1
      264     12710      -1.5
      265     12760      -1.5
      266     12810      -1.2
      267     12860      -0.9
      268     12910      -1.0
      269     12960      -1.7
      270     13010      -2.0
      271     13060      -2.2
      272     13110      -3.1
      273     13160      -2.6
      274     13210      -3.6
      275     13260      -3.0
      276     13310      -3.5
      277     13360      -2.7
      278     13410      -3.4
      279     13460      -3.2
      280     13510      -3.5
